batch class_loss class_acc conf_loss conf
0 0.6891 53.12 0.6948 53.07
10 0.6970 46.88 0.6967 52.76
20 0.7028 50.00 0.6828 52.40
30 0.6629 65.62 0.6850 52.41
40 0.6918 53.12 0.6618 51.99
50 0.7113 43.75 0.7040 52.58
60 0.6748 62.50 0.6881 49.85
70 0.6912 43.75 0.6922 51.01
80 0.6712 62.50 0.6817 51.57
90 0.7115 40.62 0.7118 53.02
100 0.6648 62.50 0.6710 53.93
110 0.7028 56.25 0.6928 55.03
120 0.6739 59.38 0.6760 53.35
130 0.6604 65.62 0.6900 51.20
140 0.6829 53.12 0.6883 50.26
150 0.6968 59.38 0.6979 51.51
160 0.6795 56.25 0.7177 51.46
170 0.6893 53.12 0.7022 49.55
180 0.6997 56.25 0.7007 49.90
190 0.6690 62.50 0.6794 52.70
200 0.6876 50.00 0.6972 50.93
210 0.6839 65.62 0.7180 47.79
220 0.6837 46.88 0.6681 47.76
230 0.6831 59.38 0.7144 48.95
240 0.6988 46.88 0.6975 49.64
250 0.6857 50.00 0.6956 49.23
260 0.6923 46.88 0.6902 50.57
270 0.6903 56.25 0.7017 50.77
280 0.6936 43.75 0.7013 51.49
290 0.7205 34.38 0.6960 51.07
300 0.7047 46.88 0.7021 50.02
310 0.6836 50.00 0.6827 48.91
