batch class_loss class_acc conf_loss conf
0 0.6926 46.88 0.6922 49.16
10 0.6929 53.12 0.6908 50.61
20 0.6902 53.12 0.7007 51.26
30 0.6912 68.75 0.7130 50.56
40 0.6808 62.50 0.6959 49.45
50 0.6860 43.75 0.6756 50.33
60 0.7049 37.50 0.6903 51.80
70 0.6870 59.38 0.6897 52.38
80 0.6720 65.62 0.6726 52.67
90 0.6914 46.88 0.6965 51.66
100 0.6869 56.25 0.6980 50.79
110 0.6647 65.62 0.6803 51.11
120 0.6948 43.75 0.6898 52.11
130 0.6597 62.50 0.6879 51.99
140 0.7062 62.50 0.6975 50.96
150 0.6980 50.00 0.6961 51.52
160 0.6976 43.75 0.7069 51.46
170 0.6779 68.75 0.6885 50.36
180 0.6937 43.75 0.6977 50.84
190 0.7218 40.62 0.6909 50.55
200 0.6962 43.75 0.6944 49.31
210 0.6942 59.38 0.6938 50.00
220 0.6983 50.00 0.6971 51.70
230 0.6832 62.50 0.6817 51.92
240 0.7060 43.75 0.6999 52.58
250 0.6640 71.88 0.6678 52.07
260 0.7014 50.00 0.6977 52.04
270 0.7132 43.75 0.7072 53.14
280 0.6748 53.12 0.6792 53.69
290 0.6865 53.12 0.6885 51.29
300 0.6934 56.25 0.6971 49.44
310 0.7065 56.25 0.6951 51.08
