batch class_loss class_acc conf_loss conf
0 0.6954 53.12 0.7188 49.71
10 0.6755 56.25 0.7453 47.02
20 0.7173 34.38 0.6904 48.52
30 0.7130 40.62 0.7109 51.28
40 0.7020 37.50 0.7130 52.46
50 0.7131 40.62 0.6943 51.46
60 0.6934 50.00 0.6688 49.78
70 0.6938 46.88 0.6992 49.30
80 0.7057 43.75 0.7283 48.25
90 0.6929 46.88 0.7210 48.64
100 0.7079 40.62 0.6802 48.21
110 0.7020 46.88 0.6853 46.00
120 0.7093 53.12 0.6965 48.98
130 0.6878 59.38 0.6858 51.74
140 0.6985 46.88 0.7092 56.58
150 0.6942 46.88 0.7103 55.04
160 0.6760 68.75 0.7013 50.73
170 0.7089 46.88 0.7016 51.23
180 0.7336 40.62 0.7279 50.07
190 0.6960 53.12 0.7015 51.51
200 0.6949 43.75 0.6923 53.70
210 0.6913 43.75 0.6977 53.80
220 0.6741 62.50 0.6767 51.91
230 0.6954 50.00 0.6817 50.92
240 0.7197 50.00 0.7017 50.93
250 0.7048 43.75 0.7056 50.79
260 0.6879 53.12 0.7073 49.26
270 0.7062 50.00 0.6829 50.37
280 0.6981 53.12 0.6936 51.60
290 0.6951 46.88 0.7100 53.48
300 0.7116 37.50 0.6957 50.92
310 0.6894 53.12 0.6981 47.37
