batch class_loss class_acc conf_loss conf
0 0.6699 81.25 0.2813 77.24
10 0.4826 78.12 0.1909 82.18
20 0.3905 84.38 0.3294 86.90
30 0.6339 81.25 0.3780 78.98
40 0.4184 87.50 0.2112 82.83
50 0.6750 78.12 0.2652 82.43
60 0.3690 90.62 0.1678 84.36
70 0.4887 81.25 0.1584 81.64
80 0.8102 62.50 0.4244 75.99
90 0.7894 71.88 0.2074 75.67
100 0.6568 75.00 0.3684 77.52
110 0.7490 75.00 0.2901 79.96
120 0.4671 81.25 0.1609 82.23
130 0.5483 84.38 0.1447 79.60
140 0.6927 78.12 0.3578 79.66
150 0.4820 84.38 0.2631 78.33
160 1.0003 68.75 0.6752 78.04
170 1.0520 68.75 0.4213 75.00
180 0.5655 87.50 0.4093 77.24
190 0.5827 78.12 0.3035 76.62
200 0.5543 81.25 0.2508 79.93
210 0.3940 87.50 0.2424 83.76
220 0.7213 68.75 0.4274 78.40
230 1.0945 62.50 0.3572 73.64
240 0.6056 71.88 0.4687 78.03
250 0.5005 81.25 0.3294 79.78
260 0.3478 84.38 0.1458 83.01
270 0.5379 84.38 0.3257 79.14
280 0.5085 78.12 0.4365 82.23
290 0.5979 75.00 0.3367 79.09
300 0.4370 78.12 0.1802 81.09
310 0.8899 68.75 0.3606 78.10
320 0.6332 78.12 0.2836 79.69
330 0.7658 84.38 0.3586 78.65
340 0.3406 90.62 0.2460 86.70
350 0.5588 78.12 0.3231 82.62
360 0.5817 75.00 0.3795 79.60
370 0.2733 87.50 0.1748 82.08
380 0.5103 78.12 0.1934 79.83
390 0.7018 78.12 0.3319 77.00
400 0.6221 81.25 0.3105 82.20
410 0.6443 75.00 0.4571 80.07
420 0.4786 84.38 0.2125 81.48
430 0.5196 81.25 0.2582 76.02
440 0.4144 87.50 0.3170 82.45
450 0.4494 87.50 0.2340 86.11
460 0.8802 65.62 0.3973 79.66
470 0.3403 93.75 0.2778 79.57
480 0.4191 87.50 0.2108 80.14
490 0.5324 81.25 0.2289 81.33
500 0.5811 84.38 0.3178 83.62
510 0.3666 87.50 0.1128 82.35
520 0.9750 65.62 0.4461 80.73
530 1.0354 65.62 0.4036 77.34
540 0.4603 84.38 0.2203 81.61
550 0.5209 84.38 0.3729 80.34
560 0.7407 68.75 0.4463 81.65
570 0.5859 75.00 0.2757 78.74
580 0.3488 90.62 0.1938 84.20
590 0.6608 84.38 0.2657 81.11
600 0.5584 84.38 0.3291 82.75
610 0.6409 78.12 0.2154 77.64
620 0.4828 84.38 0.3356 78.45
