batch class_loss class_acc conf_loss conf
0 0.3944 87.50 0.2058 84.10
10 0.4986 78.12 0.2884 82.89
20 0.4147 87.50 0.3094 81.92
30 0.6038 84.38 0.2049 82.04
40 0.6696 78.12 0.2421 83.50
50 0.8772 78.12 0.2685 80.96
60 0.7488 81.25 0.3587 81.65
70 0.7592 75.00 0.4679 83.19
80 0.3879 87.50 0.2200 83.12
90 0.3422 87.50 0.1955 85.34
100 0.6425 81.25 0.2341 84.34
110 0.3376 87.50 0.1182 87.12
120 0.3427 87.50 0.2120 82.59
130 0.5177 84.38 0.1391 79.52
140 0.8757 71.88 0.6667 84.38
150 0.3917 87.50 0.2140 83.55
160 0.6023 84.38 0.1855 78.58
170 0.5634 84.38 0.2150 80.50
180 0.4618 87.50 0.1865 85.32
190 0.3623 87.50 0.0931 85.21
200 0.6213 84.38 0.4235 79.33
210 0.4280 81.25 0.2010 80.55
220 0.7621 78.12 0.1374 78.60
230 0.4988 78.12 0.2794 81.23
240 0.6295 75.00 0.1955 81.37
250 0.4505 87.50 0.1707 81.59
260 0.5433 81.25 0.3514 82.21
270 0.3850 87.50 0.2910 81.81
280 0.5284 78.12 0.1381 79.91
290 0.1873 93.75 0.0768 88.50
300 0.3802 84.38 0.1221 85.28
310 0.5447 81.25 0.1369 82.50
320 0.3553 93.75 0.2273 82.45
330 0.3830 84.38 0.4458 89.13
340 0.7563 75.00 0.4651 81.81
350 0.3553 87.50 0.3504 79.78
360 0.3984 84.38 0.2076 82.35
370 0.4199 90.62 0.2180 82.20
380 0.7895 71.88 0.5290 85.18
390 0.6982 71.88 0.2954 80.73
400 0.6707 87.50 0.3329 84.05
410 0.2748 93.75 0.2101 84.08
420 0.4070 84.38 0.1769 86.15
430 0.2978 87.50 0.2051 83.90
440 0.7424 75.00 0.2884 81.48
450 0.4057 84.38 0.1341 85.19
460 0.4130 81.25 0.1609 85.63
470 0.2931 93.75 0.1419 86.16
480 0.4748 84.38 0.2997 85.71
490 0.3268 87.50 0.2470 88.42
500 0.2184 90.62 0.1662 87.88
510 0.4471 81.25 0.2887 79.92
520 0.4014 90.62 0.2075 88.65
530 0.1776 96.88 0.1910 85.22
540 0.1553 93.75 0.1175 91.89
550 0.7044 78.12 0.3294 84.47
560 0.8100 68.75 0.2995 78.17
570 0.6268 78.12 0.2996 80.30
580 0.6270 81.25 0.2612 79.37
590 0.3169 87.50 0.1450 83.55
600 0.3182 90.62 0.1835 83.03
610 0.6288 75.00 0.3162 85.40
620 0.4115 84.38 0.1145 86.75
630 0.2559 90.62 0.0928 85.59
640 0.8962 75.00 0.4676 83.85
650 0.4116 84.38 0.2086 79.92
660 0.1635 96.88 0.1419 87.65
670 0.2451 93.75 0.2491 86.87
680 0.7901 68.75 0.5925 76.66
690 0.6947 78.12 0.3393 74.69
700 0.2079 96.88 0.1885 86.66
710 0.5252 81.25 0.2937 78.80
720 1.0855 65.62 0.4703 81.93
730 0.9926 71.88 0.6510 79.84
740 0.4685 84.38 0.1704 83.38
750 0.7686 78.12 0.2823 82.43
760 0.9464 65.62 0.3400 78.72
770 0.4076 84.38 0.1384 83.27
780 0.5577 75.00 0.2312 84.67
790 0.3978 90.62 0.1984 82.26
800 0.4686 81.25 0.2451 82.76
810 0.4615 84.38 0.1588 82.17
820 0.1967 93.75 0.1089 87.45
830 0.3508 90.62 0.2922 85.37
840 0.2794 90.62 0.1205 88.68
850 0.5740 81.25 0.3654 83.34
860 0.5042 81.25 0.2139 80.51
870 0.3801 87.50 0.0854 85.17
880 0.5278 81.25 0.1075 81.29
890 0.7002 81.25 0.3554 80.87
900 0.4259 84.38 0.3002 82.90
910 1.1553 65.62 0.3397 74.35
920 0.6006 84.38 0.3656 82.52
930 0.3233 84.38 0.1499 84.81
940 0.4911 84.38 0.2898 82.39
950 0.7006 75.00 0.2620 82.58
960 0.6641 71.88 0.3540 84.03
970 0.3456 87.50 0.2213 85.70
980 0.4298 81.25 0.3013 85.08
990 0.5988 78.12 0.1339 79.20
1000 0.3836 84.38 0.1626 86.23
1010 0.9307 71.88 0.3826 84.08
1020 0.6220 71.88 0.3308 79.95
1030 0.5709 81.25 0.2336 82.12
1040 0.7084 75.00 0.2147 77.22
1050 0.5109 87.50 0.2233 84.01
1060 0.3862 87.50 0.1739 83.29
1070 0.4332 87.50 0.1630 83.35
1080 0.2954 90.62 0.1782 82.84
1090 0.6888 75.00 0.2615 79.95
1100 0.6640 75.00 0.3569 77.15
1110 0.3951 87.50 0.1937 80.54
1120 0.4391 87.50 0.2823 81.81
1130 0.3971 84.38 0.2915 83.42
1140 0.6228 75.00 0.2540 81.15
1150 0.3024 90.62 0.1678 87.75
1160 0.5637 81.25 0.2497 79.78
1170 0.4356 84.38 0.3029 82.88
1180 0.4881 87.50 0.2343 82.54
1190 0.3975 84.38 0.2566 83.27
1200 0.4269 87.50 0.1425 83.18
1210 0.6818 71.88 0.2364 78.52
1220 0.1978 93.75 0.1849 85.69
1230 0.5290 81.25 0.2500 80.55
1240 0.6232 81.25 0.2588 81.28
1250 0.4561 81.25 0.3139 86.59
1260 0.3702 87.50 0.2517 82.75
1270 0.9007 71.88 0.2898 77.39
1280 0.2612 90.62 0.1464 83.43
1290 0.3618 87.50 0.2419 80.21
1300 0.2223 96.88 0.1627 84.82
1310 0.3873 90.62 0.2610 80.09
1320 0.5408 84.38 0.2576 82.00
1330 0.6451 78.12 0.1706 78.83
1340 0.8786 71.88 0.3387 79.01
1350 0.4742 81.25 0.1950 82.41
1360 0.6200 81.25 0.2177 84.34
1370 0.6512 71.88 0.2945 80.60
1380 0.5623 84.38 0.2354 82.31
1390 0.4865 84.38 0.2614 81.82
1400 0.4274 81.25 0.2380 83.24
1410 0.2131 93.75 0.1707 88.32
1420 0.2160 96.88 0.1716 89.39
1430 0.2349 90.62 0.1071 85.57
1440 0.3841 87.50 0.2227 83.09
1450 0.5154 75.00 0.1891 80.66
1460 0.7505 71.88 0.3709 80.49
1470 0.4309 84.38 0.2527 81.44
1480 0.9852 68.75 0.3044 79.45
1490 0.5326 78.12 0.2825 82.86
1500 0.5580 81.25 0.3471 82.01
1510 0.5010 84.38 0.1911 83.39
1520 0.3752 87.50 0.2631 86.62
1530 0.3059 93.75 0.1779 88.94
1540 0.9036 71.88 0.4091 82.83
1550 0.8885 78.12 0.4734 80.22
1560 0.6819 75.00 0.2101 79.22
1570 1.0502 68.75 0.5134 81.21
1580 0.6744 78.12 0.2257 79.02
1590 0.8061 68.75 0.3343 82.24
1600 0.4584 81.25 0.0945 80.51
1610 0.3631 90.62 0.2728 84.12
1620 0.1860 93.75 0.0773 89.73
1630 0.8242 71.88 0.3122 76.83
1640 0.6146 84.38 0.2375 82.05
1650 0.3585 87.50 0.1323 83.30
1660 0.2550 93.75 0.1572 86.41
1670 0.4998 81.25 0.1468 81.43
1680 0.4643 84.38 0.3154 83.78
1690 0.5227 78.12 0.2470 78.62
1700 0.3425 87.50 0.2439 85.24
1710 0.3079 90.62 0.3716 81.86
1720 0.7097 75.00 0.1982 76.54
1730 0.4335 87.50 0.3255 78.59
1740 0.4243 84.38 0.1558 80.91
1750 0.6191 81.25 0.3422 83.94
1760 0.6519 75.00 0.2285 82.54
1770 0.6566 84.38 0.2500 81.82
1780 0.5367 84.38 0.2886 81.84
1790 0.4954 84.38 0.1609 82.64
1800 0.8257 68.75 0.3060 77.74
1810 0.7246 78.12 0.3786 78.10
1820 0.3897 84.38 0.2336 82.42
1830 0.5036 84.38 0.2482 81.58
1840 0.4547 84.38 0.2460 79.95
1850 0.3597 87.50 0.2036 84.10
1860 0.4452 84.38 0.3281 81.08
1870 0.6883 75.00 0.2602 81.11
