batch class_loss class_acc conf_loss conf
0 0.3665 84.38 0.1805 79.73
10 0.5436 75.00 0.2996 82.00
20 0.7347 68.75 0.2606 78.83
30 0.3727 84.38 0.1284 84.52
40 0.5316 78.12 0.1533 78.50
50 0.4825 84.38 0.1926 82.36
60 0.4814 81.25 0.4619 83.04
70 0.4609 87.50 0.2600 84.09
80 0.4561 84.38 0.2240 81.92
90 0.3894 90.62 0.1670 84.17
100 0.6988 81.25 0.3550 80.14
110 0.6101 75.00 0.3038 79.69
120 0.4737 84.38 0.2512 84.92
130 0.3697 93.75 0.2462 83.25
140 0.3993 84.38 0.2459 84.40
150 0.3028 90.62 0.2577 85.24
160 1.1100 68.75 0.5210 79.82
170 0.5706 78.12 0.1506 82.08
180 0.8894 75.00 0.3871 82.70
190 0.8057 68.75 0.3167 76.58
200 0.4601 84.38 0.2913 80.82
210 0.5872 84.38 0.2776 83.05
220 0.2725 93.75 0.2360 84.95
230 0.2224 93.75 0.2451 86.51
240 0.5136 78.12 0.2272 84.23
250 0.5243 78.12 0.2075 80.44
260 0.3433 87.50 0.2034 82.59
270 0.2976 87.50 0.1100 85.55
280 0.4350 81.25 0.3811 88.57
290 0.7674 71.88 0.3025 80.35
300 0.3379 90.62 0.2386 80.65
310 0.5409 81.25 0.3660 80.58
320 0.3916 84.38 0.2345 84.64
330 0.5381 84.38 0.2160 81.50
340 0.8659 71.88 0.3258 79.98
350 0.5307 87.50 0.3804 80.15
360 0.6844 84.38 0.3467 79.44
370 0.2536 87.50 0.1905 87.39
380 0.3823 90.62 0.1850 85.55
390 0.5370 81.25 0.2781 84.87
400 0.5262 78.12 0.1409 82.45
410 0.4622 84.38 0.2054 81.68
420 0.4340 81.25 0.1157 81.33
430 0.4956 87.50 0.2586 81.45
440 0.6243 78.12 0.2364 80.25
450 0.3588 90.62 0.1365 84.82
460 0.9955 65.62 0.3352 78.17
470 0.4908 81.25 0.1747 77.47
480 0.5176 81.25 0.2817 80.16
490 0.4888 81.25 0.2210 81.49
500 0.7576 71.88 0.2944 82.58
510 0.6441 71.88 0.2697 80.84
520 0.5149 81.25 0.2656 80.35
530 0.4453 87.50 0.1985 80.38
540 0.4399 81.25 0.1738 84.30
550 0.2354 93.75 0.2269 87.14
560 0.6876 75.00 0.2771 80.34
570 0.4382 87.50 0.1315 83.89
580 0.3300 87.50 0.0947 82.91
590 0.2236 90.62 0.1697 86.95
600 0.3760 87.50 0.3293 82.81
610 0.2341 96.88 0.2056 83.93
620 0.5749 75.00 0.2679 80.83
630 0.5828 81.25 0.2794 86.51
640 0.6295 75.00 0.3142 85.24
650 0.4009 84.38 0.2474 81.05
660 0.6260 75.00 0.3140 79.92
670 0.3121 90.62 0.3033 84.09
680 0.3157 93.75 0.3560 82.75
690 0.4759 78.12 0.3804 87.54
700 0.6529 78.12 0.3467 81.86
710 0.9431 65.62 0.5584 76.16
720 0.7139 78.12 0.3407 76.37
730 0.4798 87.50 0.2353 80.47
740 0.5653 78.12 0.2966 83.27
750 0.7966 87.50 0.3914 79.88
760 0.6336 75.00 0.2149 79.61
770 0.3913 87.50 0.1920 84.17
780 0.7425 68.75 0.4493 79.16
790 0.7142 75.00 0.3270 76.29
800 0.3023 90.62 0.1692 82.08
810 0.3102 87.50 0.2314 84.51
820 0.5040 81.25 0.2149 79.63
830 0.7543 71.88 0.2422 79.15
840 0.5419 84.38 0.2586 81.74
850 0.1899 96.88 0.1145 88.60
860 0.4375 81.25 0.2826 83.31
870 0.6420 78.12 0.3181 80.68
880 0.4526 81.25 0.2211 77.71
890 0.5180 78.12 0.3340 80.81
900 0.5997 87.50 0.3261 84.84
910 0.4108 81.25 0.2626 82.92
920 0.6577 78.12 0.5293 82.20
930 0.4680 87.50 0.2695 83.21
940 0.8554 62.50 0.4660 80.16
950 0.3787 87.50 0.1648 81.96
960 0.4914 87.50 0.2873 79.59
970 0.9618 68.75 0.6155 86.15
980 0.7500 78.12 0.3977 86.91
990 0.4803 81.25 0.2130 83.41
1000 0.7480 71.88 0.4507 79.26
1010 0.4985 81.25 0.3040 81.85
1020 0.3472 87.50 0.0652 85.09
1030 0.5353 75.00 0.4266 82.17
1040 0.4223 93.75 0.3078 84.96
1050 0.3454 90.62 0.1982 87.80
1060 0.3846 84.38 0.1997 85.32
1070 0.2660 90.62 0.1453 85.36
1080 0.6973 68.75 0.3551 80.92
1090 0.3570 87.50 0.1442 83.21
1100 0.2085 93.75 0.1860 87.28
1110 0.3209 87.50 0.1892 84.15
1120 0.3518 84.38 0.2480 83.22
1130 0.5325 84.38 0.3156 78.70
1140 0.3484 90.62 0.2360 79.49
1150 0.4361 78.12 0.1772 83.29
1160 0.4679 81.25 0.2581 85.81
1170 0.4382 81.25 0.2389 82.58
1180 0.5070 84.38 0.1501 79.76
1190 0.2816 90.62 0.2498 87.20
1200 0.6011 84.38 0.2893 81.39
1210 0.7325 78.12 0.3213 79.41
1220 0.1556 93.75 0.2572 85.20
1230 0.4394 84.38 0.3525 83.46
1240 0.3262 87.50 0.1489 83.97
1250 0.5372 81.25 0.2129 79.41
1260 0.4107 84.38 0.2450 83.42
1270 0.5494 78.12 0.2253 79.09
1280 0.6414 75.00 0.2098 80.89
1290 0.3335 90.62 0.2172 83.42
1300 0.5540 81.25 0.3172 81.06
1310 0.6686 71.88 0.3176 79.53
1320 0.3384 90.62 0.1459 84.43
1330 0.6633 84.38 0.3031 84.90
1340 0.8006 71.88 0.2870 77.46
1350 0.7021 71.88 0.2573 78.69
1360 0.4354 81.25 0.3055 84.35
1370 0.6771 78.12 0.4181 80.65
1380 0.6094 71.88 0.3391 81.38
1390 0.4389 87.50 0.2508 80.64
1400 0.3853 84.38 0.2454 80.59
1410 0.4153 87.50 0.1537 86.26
1420 0.3453 87.50 0.2221 85.93
1430 0.4250 81.25 0.2838 85.56
