batch class_loss class_acc conf_loss conf
0 0.4263 87.50 0.1829 83.11
10 0.5334 81.25 0.4860 87.14
20 0.3693 81.25 0.2982 86.20
30 0.3264 87.50 0.2073 85.88
40 0.5584 81.25 0.3476 84.44
50 0.2316 90.62 0.1484 87.28
60 0.3294 87.50 0.0838 85.36
70 0.3856 84.38 0.1535 82.26
80 0.8137 78.12 0.2776 83.78
90 0.5698 81.25 0.2323 80.59
100 0.7726 71.88 0.2933 79.33
110 0.5068 81.25 0.3258 81.15
120 0.4659 84.38 0.1175 82.06
130 0.5552 81.25 0.3825 81.52
140 0.3623 87.50 0.1347 86.61
150 0.5790 81.25 0.3580 81.41
160 0.4855 84.38 0.3291 83.07
170 0.4375 84.38 0.3179 81.14
180 0.5943 81.25 0.2098 81.51
190 0.1971 93.75 0.0836 88.49
200 0.4233 93.75 0.3887 84.13
210 0.8429 71.88 0.3065 78.34
220 0.4935 84.38 0.2555 81.79
230 0.1868 96.88 0.1826 83.67
240 0.4715 87.50 0.3516 82.02
250 0.3443 87.50 0.1454 82.06
260 0.3863 90.62 0.2266 84.22
270 0.5498 84.38 0.1975 83.20
280 0.4429 84.38 0.1186 85.65
290 0.6556 78.12 0.2231 78.80
300 0.3537 84.38 0.2078 87.46
310 0.6974 81.25 0.4093 81.33
320 0.6150 78.12 0.2511 79.29
330 0.4301 84.38 0.1363 82.87
340 0.3563 87.50 0.2775 88.83
350 0.3032 93.75 0.1441 86.96
360 0.2564 93.75 0.1955 85.24
370 0.1857 96.88 0.1744 85.05
380 0.4871 81.25 0.1297 83.45
390 0.4710 84.38 0.2026 85.03
400 0.5714 87.50 0.3139 81.56
410 0.4702 81.25 0.3203 85.71
420 0.5250 78.12 0.1577 81.80
430 0.2492 93.75 0.1296 87.36
440 0.6203 81.25 0.3609 78.81
450 0.4167 84.38 0.1846 84.27
460 0.2826 87.50 0.1850 84.14
470 0.6324 78.12 0.3185 83.78
480 0.5278 81.25 0.2281 88.13
490 0.2485 87.50 0.2316 88.80
500 0.4450 78.12 0.2163 83.50
510 0.4296 81.25 0.2658 86.86
520 0.4348 84.38 0.1357 83.98
530 0.4794 87.50 0.2265 82.74
540 0.4213 81.25 0.1718 86.18
550 0.4014 87.50 0.1698 85.39
560 0.3182 93.75 0.2607 84.70
570 0.5140 84.38 0.1791 82.76
580 0.4625 81.25 0.1430 82.06
590 0.4463 84.38 0.1413 83.26
600 0.5272 81.25 0.1959 79.93
610 0.3318 90.62 0.1620 85.27
620 0.5010 81.25 0.2976 85.73
630 0.5118 84.38 0.2491 81.19
640 0.4931 81.25 0.2793 84.75
650 0.7367 75.00 0.3913 82.31
660 0.6025 81.25 0.2651 83.90
670 0.4322 81.25 0.2248 87.17
