batch class_loss class_acc conf_loss conf
0 0.4599 84.38 0.1993 80.35
10 0.5773 81.25 0.2643 81.95
20 0.5917 71.88 0.3083 84.73
30 0.5788 78.12 0.2070 80.38
40 0.4261 87.50 0.2421 85.47
50 0.2670 90.62 0.1916 84.66
60 0.5237 84.38 0.2000 79.65
70 0.4109 87.50 0.1954 82.28
80 0.4399 84.38 0.2401 78.42
90 0.6971 81.25 0.3417 84.76
100 0.5425 84.38 0.4081 80.91
110 0.6781 78.12 0.2574 82.18
120 0.4657 81.25 0.1987 83.17
130 0.7802 68.75 0.3920 82.50
140 0.3982 87.50 0.3387 82.69
150 0.3019 90.62 0.0953 85.97
160 0.4663 84.38 0.3237 84.98
170 0.6855 78.12 0.2609 80.10
180 0.3185 90.62 0.3299 81.26
190 0.6131 84.38 0.3736 78.11
200 0.4304 87.50 0.2321 80.12
210 0.5860 78.12 0.3743 80.03
220 0.3057 87.50 0.1445 84.45
230 0.6216 78.12 0.3718 85.47
240 0.5022 84.38 0.1392 83.10
250 0.2029 93.75 0.2034 87.03
260 0.5521 84.38 0.2372 81.70
270 0.4353 78.12 0.2126 82.46
280 0.5440 81.25 0.1594 84.96
290 0.7687 75.00 0.3857 84.19
300 0.5617 78.12 0.4487 84.78
310 0.7129 78.12 0.3735 82.61
320 0.6486 78.12 0.4101 83.65
330 0.7328 71.88 0.3047 80.63
340 0.7915 78.12 0.3551 80.95
350 0.6795 81.25 0.3167 83.66
360 1.0206 65.62 0.3676 75.03
370 0.8785 71.88 0.4099 81.96
380 0.4095 87.50 0.2709 81.32
390 0.7177 75.00 0.2667 80.89
400 0.4884 81.25 0.1252 80.10
410 0.5455 81.25 0.3173 86.91
420 0.6982 78.12 0.2168 80.90
430 0.5113 81.25 0.2795 80.72
440 0.6842 71.88 0.1956 78.65
450 0.5447 78.12 0.1719 76.59
460 0.5389 81.25 0.4217 79.94
470 0.6333 78.12 0.4110 80.82
480 0.5013 84.38 0.2089 86.12
490 0.4395 81.25 0.0954 81.68
500 0.3781 81.25 0.1729 83.78
510 0.5032 84.38 0.2071 79.77
520 0.4105 84.38 0.2824 81.70
530 0.3944 84.38 0.1411 81.35
540 0.6778 84.38 0.2105 77.12
550 0.6549 78.12 0.3881 81.16
560 0.9252 75.00 0.3117 79.58
570 0.4893 81.25 0.1695 79.06
580 0.6310 81.25 0.2053 78.33
590 0.4998 81.25 0.1462 79.72
600 0.5276 81.25 0.3631 79.91
610 0.7557 75.00 0.2827 77.22
620 0.9869 65.62 0.3581 78.27
630 0.5610 78.12 0.2569 80.12
