batch class_loss class_acc conf_loss conf
0 0.6191 84.38 0.3172 79.72
10 0.4064 90.62 0.3246 85.00
20 0.7036 71.88 0.3223 80.91
30 0.4648 81.25 0.1610 77.39
40 0.3967 84.38 0.1201 82.71
50 0.6409 78.12 0.2462 83.23
60 0.5530 78.12 0.3557 87.67
70 0.2039 93.75 0.1065 87.86
80 0.5619 78.12 0.3392 83.93
90 0.9043 71.88 0.2494 74.86
100 0.4185 87.50 0.2165 80.46
110 0.5609 81.25 0.2693 81.11
120 0.4503 87.50 0.3373 82.78
130 0.5324 84.38 0.3450 83.00
140 0.4596 81.25 0.2971 85.79
150 0.5937 78.12 0.3276 82.95
160 1.0365 71.88 0.5929 83.60
170 0.5112 84.38 0.2310 81.70
180 0.5622 78.12 0.1824 80.33
190 0.5324 81.25 0.2262 82.81
200 0.7147 71.88 0.4369 79.95
210 0.6858 78.12 0.3350 77.37
220 0.4538 84.38 0.1594 80.70
230 0.5958 81.25 0.3478 78.96
240 0.3148 90.62 0.1098 84.25
250 0.3779 90.62 0.3247 83.31
260 0.4499 84.38 0.3448 85.19
270 0.2840 90.62 0.2780 83.63
280 0.5325 84.38 0.1703 81.54
290 0.3072 87.50 0.1974 88.21
300 0.5055 78.12 0.2296 83.72
310 0.3469 93.75 0.2407 85.35
320 0.3714 90.62 0.1431 88.17
330 0.3699 87.50 0.1125 84.50
340 0.8068 75.00 0.4867 84.14
350 0.4023 84.38 0.2238 85.71
360 0.6127 84.38 0.3044 81.24
370 0.4430 81.25 0.2593 85.40
380 0.3994 87.50 0.2603 79.81
390 0.4489 87.50 0.3147 84.54
400 0.3443 87.50 0.2194 87.57
410 0.4762 90.62 0.1848 85.98
420 0.7545 81.25 0.2773 80.96
430 0.3457 87.50 0.2832 83.06
440 0.6695 71.88 0.3692 82.08
450 0.3744 87.50 0.1248 86.05
460 0.3862 87.50 0.2260 82.06
470 0.4800 81.25 0.2540 83.69
480 0.4863 84.38 0.2206 80.96
490 0.2072 93.75 0.1178 87.82
500 0.2294 93.75 0.1296 87.70
510 0.5306 81.25 0.1354 81.10
520 0.4029 87.50 0.2237 80.35
530 0.2381 90.62 0.1983 88.68
540 0.4080 87.50 0.1518 87.61
550 0.2617 90.62 0.2400 86.07
560 0.4965 87.50 0.2212 82.17
570 0.4138 84.38 0.2232 83.36
580 0.1872 96.88 0.1775 88.52
590 0.6531 78.12 0.3190 80.81
600 0.7753 75.00 0.2422 78.29
610 0.4468 87.50 0.1426 84.09
620 0.9322 71.88 0.4014 82.21
630 0.4677 87.50 0.1972 87.11
640 0.5954 81.25 0.2349 78.98
650 0.5620 84.38 0.2633 78.04
660 0.5692 75.00 0.2163 80.75
670 0.4132 87.50 0.1712 80.61
680 0.3222 87.50 0.1960 86.78
690 0.3035 90.62 0.1038 86.92
700 0.5378 75.00 0.2520 83.39
710 0.4249 87.50 0.1191 83.24
720 0.5451 84.38 0.3353 81.59
730 0.5755 81.25 0.1910 79.85
740 0.2550 87.50 0.1305 86.95
750 0.7766 71.88 0.3537 84.85
760 0.3110 87.50 0.2378 84.27
770 0.5294 78.12 0.1629 80.15
780 0.5891 78.12 0.2552 83.13
790 0.3844 87.50 0.1491 82.26
800 0.5128 78.12 0.2115 80.43
810 0.4601 84.38 0.3139 84.53
820 0.5891 78.12 0.3652 81.59
830 0.6829 78.12 0.1757 82.17
840 0.3860 84.38 0.2456 84.20
850 0.2068 90.62 0.0697 86.69
860 0.3255 90.62 0.1198 85.08
870 0.3568 90.62 0.1680 82.29
880 1.0002 68.75 0.2579 78.06
890 0.4439 75.00 0.3975 83.99
900 0.3856 87.50 0.1767 84.10
910 0.6819 71.88 0.3453 81.81
920 0.7111 75.00 0.1996 78.41
930 0.6236 84.38 0.3655 83.31
940 0.3849 90.62 0.1601 84.49
950 0.5949 84.38 0.4329 87.14
960 0.6515 75.00 0.5056 84.71
970 0.3505 93.75 0.2190 87.46
980 0.3981 84.38 0.1608 82.12
990 0.7930 75.00 0.3283 80.15
1000 0.3649 87.50 0.1349 80.77
1010 0.3830 87.50 0.1518 83.18
1020 0.8062 68.75 0.3533 79.39
1030 0.3753 90.62 0.1919 81.26
1040 0.4522 84.38 0.1405 82.01
1050 0.4046 87.50 0.2260 83.22
1060 0.2125 90.62 0.2702 88.23
1070 0.3248 90.62 0.1088 89.36
1080 0.4025 87.50 0.1805 86.35
1090 0.5247 81.25 0.3061 82.16
1100 0.2771 90.62 0.1979 85.05
1110 0.2461 93.75 0.2409 87.10
1120 0.3858 87.50 0.2339 83.40
1130 0.4223 84.38 0.1378 81.36
1140 0.5050 81.25 0.2132 85.35
1150 0.5968 75.00 0.1838 80.42
1160 0.3776 87.50 0.1746 85.33
1170 0.3775 93.75 0.2554 81.96
1180 0.6938 84.38 0.3655 81.48
1190 0.5656 81.25 0.2739 79.87
1200 0.3431 84.38 0.2347 84.74
1210 0.6691 81.25 0.2783 83.62
1220 0.7404 75.00 0.3367 80.66
1230 0.5426 81.25 0.3709 83.24
1240 0.7321 71.88 0.3181 80.04
1250 0.3320 84.38 0.2245 84.93
1260 0.4533 84.38 0.1981 83.46
1270 0.6434 71.88 0.3461 82.41
1280 0.2522 90.62 0.1402 86.48
1290 0.5859 78.12 0.3342 83.98
1300 0.4934 75.00 0.2638 81.81
1310 0.2730 90.62 0.0855 86.91
1320 0.4112 93.75 0.2652 84.45
1330 0.4760 87.50 0.2412 83.78
1340 0.4384 81.25 0.2587 85.30
1350 0.5878 84.38 0.2678 80.53
1360 0.4308 84.38 0.1517 82.48
1370 0.6130 78.12 0.1636 80.59
1380 0.4101 84.38 0.1633 82.56
1390 0.5288 84.38 0.3429 80.22
1400 0.2253 90.62 0.1077 85.74
1410 0.6151 71.88 0.3692 82.73
1420 0.4068 81.25 0.2425 84.34
1430 0.6783 78.12 0.2195 78.73
1440 0.4855 84.38 0.2169 81.18
1450 0.3381 87.50 0.2673 87.25
1460 0.4720 87.50 0.1582 81.71
1470 0.3174 90.62 0.1626 85.47
1480 0.7203 75.00 0.1764 76.40
1490 0.6026 78.12 0.2073 79.35
1500 0.7486 78.12 0.2911 77.35
1510 0.4695 81.25 0.1599 80.24
1520 0.2837 84.38 0.2230 86.15
1530 0.5655 75.00 0.2088 80.76
1540 0.5046 84.38 0.3099 78.69
1550 0.6156 81.25 0.3178 78.28
1560 0.3374 90.62 0.2308 86.07
1570 0.4054 81.25 0.1919 85.01
1580 0.6364 78.12 0.1514 78.54
1590 0.4857 90.62 0.2901 86.47
1600 0.6797 71.88 0.3178 84.91
1610 0.5829 81.25 0.3008 79.56
1620 0.4571 81.25 0.0742 80.28
1630 0.4130 87.50 0.1882 83.73
1640 0.5428 75.00 0.2594 76.77
1650 0.6647 75.00 0.3136 79.39
1660 0.6400 75.00 0.1866 79.73
1670 0.3509 81.25 0.3359 84.71
1680 0.3583 84.38 0.2092 85.41
1690 0.5347 84.38 0.2168 80.23
1700 0.4092 84.38 0.2346 84.81
1710 0.7619 78.12 0.2585 76.36
1720 0.5969 78.12 0.2228 84.45
1730 0.6128 81.25 0.1283 80.35
1740 0.3506 90.62 0.1733 86.92
1750 0.6012 78.12 0.2902 82.30
1760 0.3788 87.50 0.1400 83.30
1770 0.6011 75.00 0.3161 82.77
1780 0.3103 87.50 0.0920 85.11
1790 0.4031 87.50 0.2736 82.16
1800 0.7747 75.00 0.2579 82.42
1810 0.5326 78.12 0.1931 82.02
1820 0.3271 93.75 0.1749 83.83
1830 0.5161 81.25 0.1719 82.21
1840 0.3777 84.38 0.1588 82.45
1850 0.2811 93.75 0.1213 86.86
1860 0.7970 68.75 0.3726 83.95
1870 0.5543 87.50 0.3575 84.10
