batch class_loss class_acc conf_loss conf
0 0.7168 75.00 0.3357 78.38
10 0.3291 90.62 0.1357 84.45
20 0.5075 81.25 0.1748 80.01
30 0.6276 81.25 0.2846 79.46
40 0.3752 87.50 0.2507 83.08
50 0.8105 65.62 0.5910 81.14
60 0.3745 87.50 0.2285 83.54
70 0.9240 68.75 0.4063 76.37
80 0.4016 84.38 0.2115 81.79
90 0.7379 71.88 0.4077 79.91
100 0.6149 78.12 0.3413 79.21
110 0.6361 84.38 0.2814 78.28
120 0.5201 84.38 0.2975 82.30
130 0.6643 75.00 0.2420 81.30
140 0.6151 78.12 0.2207 78.68
150 0.3633 90.62 0.2232 79.17
160 0.7392 75.00 0.2995 82.56
170 0.8668 68.75 0.5267 80.03
180 0.6784 75.00 0.2740 78.72
190 0.3883 90.62 0.3849 78.01
200 0.6768 71.88 0.2126 77.67
210 0.7404 75.00 0.2812 76.55
220 0.5098 78.12 0.3026 81.96
230 0.4942 81.25 0.2569 82.56
240 0.5090 87.50 0.1787 83.48
250 0.7069 75.00 0.3365 81.02
260 0.6316 78.12 0.2005 81.57
270 0.4773 81.25 0.2833 83.13
280 0.6849 81.25 0.2250 77.43
290 0.5698 78.12 0.2831 81.23
300 0.6514 75.00 0.3130 78.98
310 0.4130 84.38 0.1393 79.46
320 0.3464 87.50 0.3333 83.88
330 0.9491 71.88 0.4616 79.66
340 0.4446 90.62 0.2812 85.62
350 0.5093 81.25 0.3323 80.24
360 0.6522 68.75 0.2658 77.08
370 0.5928 84.38 0.4218 77.81
380 0.8048 68.75 0.3614 75.23
390 0.4896 78.12 0.3456 83.48
400 0.4479 84.38 0.2226 84.58
410 0.5326 81.25 0.4405 83.79
420 0.7105 75.00 0.2813 81.40
430 0.6209 78.12 0.2014 79.94
440 0.4961 84.38 0.1917 81.34
450 0.7926 68.75 0.2373 78.43
460 0.6490 81.25 0.3512 79.28
470 0.3773 87.50 0.1886 83.49
480 0.7287 81.25 0.3545 82.78
490 0.5554 78.12 0.3235 84.61
500 0.5741 84.38 0.2875 83.96
510 0.3803 93.75 0.1947 84.19
520 0.5286 87.50 0.2377 79.68
530 0.3702 87.50 0.1906 79.61
540 0.2510 93.75 0.1596 85.70
550 0.5775 78.12 0.4024 84.29
560 0.6215 81.25 0.3796 82.57
570 0.4143 84.38 0.2474 80.14
580 0.2782 90.62 0.1240 83.15
590 0.6080 81.25 0.3087 84.59
600 0.4353 87.50 0.2860 81.88
610 0.6962 75.00 0.5228 78.04
620 1.0913 65.62 0.7136 76.30
630 0.5018 81.25 0.2221 82.78
640 0.4597 84.38 0.2500 80.75
650 0.5088 84.38 0.3153 80.08
660 0.4586 81.25 0.2172 78.18
670 0.3350 93.75 0.2446 80.25
680 0.6264 78.12 0.4255 79.42
690 0.4649 90.62 0.1830 83.77
700 0.3487 90.62 0.2162 79.93
710 0.3585 84.38 0.3898 81.24
720 0.8068 71.88 0.3612 76.86
730 0.7965 71.88 0.2855 73.38
740 0.4559 84.38 0.2677 82.46
750 0.3802 87.50 0.3163 82.53
760 0.5798 84.38 0.2608 86.68
770 0.6495 75.00 0.2240 82.50
780 0.6789 71.88 0.4299 84.14
790 0.3462 87.50 0.3988 82.35
800 0.3988 87.50 0.2131 81.12
810 0.8056 71.88 0.3956 78.49
820 0.5222 84.38 0.1415 83.41
830 0.4912 81.25 0.1713 81.88
840 0.3008 90.62 0.1503 82.36
850 0.6033 81.25 0.1524 80.05
860 0.5383 81.25 0.2257 82.21
870 0.5727 81.25 0.4117 81.36
880 0.4334 84.38 0.2776 84.43
890 0.2169 93.75 0.1504 85.66
900 0.8595 75.00 0.2169 77.66
910 0.5994 75.00 0.3933 81.96
920 0.4569 84.38 0.1568 80.95
930 0.3934 90.62 0.1964 84.96
940 0.6764 84.38 0.4078 79.89
950 0.9055 75.00 0.3854 80.03
960 0.5527 81.25 0.2083 79.15
970 0.5568 84.38 0.2890 79.32
980 0.5577 78.12 0.3331 82.95
990 0.8971 68.75 0.2428 78.30
1000 0.5710 81.25 0.1154 78.10
1010 0.6416 78.12 0.4232 76.49
1020 0.6203 78.12 0.1492 79.85
1030 0.5219 81.25 0.2222 80.94
1040 0.6605 75.00 0.2628 79.64
1050 0.3894 90.62 0.1929 81.72
1060 0.3663 93.75 0.2304 82.67
1070 0.3913 90.62 0.2446 85.37
1080 0.3232 87.50 0.2530 84.90
1090 0.5506 78.12 0.2126 80.40
1100 0.6968 71.88 0.5873 82.19
1110 0.4641 84.38 0.2751 79.79
1120 0.8070 75.00 0.3668 81.35
1130 0.5654 78.12 0.4171 84.68
1140 0.6415 75.00 0.3277 80.49
