batch class_loss class_acc conf_loss conf
0 2.2370 12.50 0.7557 53.35
10 2.2519 15.62 0.4998 30.15
20 2.1344 18.75 0.5428 22.41
30 1.9787 34.38 0.6593 26.16
40 1.9448 34.38 0.6458 33.80
50 1.8968 43.75 0.6177 39.92
60 1.6919 37.50 0.6133 47.60
70 1.4351 56.25 0.6280 50.96
80 1.4837 56.25 0.5817 54.28
90 1.1852 59.38 0.5556 59.03
100 1.2391 59.38 0.6302 61.86
110 1.1492 59.38 0.6143 64.85
120 1.3388 43.75 0.6929 63.72
130 1.0509 68.75 0.5371 65.80
140 1.1126 65.62 0.3857 65.07
150 0.9948 68.75 0.6941 68.65
160 0.8040 75.00 0.5139 69.38
170 0.8363 71.88 0.4288 69.60
180 0.7270 81.25 0.4245 71.34
190 1.0090 71.88 0.4562 72.10
200 0.7696 75.00 0.4361 74.50
210 0.8109 71.88 0.2555 72.59
220 0.5398 81.25 0.3399 74.08
230 0.8709 71.88 0.5704 75.31
240 0.5639 84.38 0.3447 75.30
250 0.7275 78.12 0.4661 75.47
260 0.5056 84.38 0.4258 73.07
270 0.7900 68.75 0.4068 72.44
280 1.0657 59.38 0.5076 67.61
290 0.8377 71.88 0.5322 72.15
300 0.6335 81.25 0.4795 77.91
310 0.6439 75.00 0.3544 77.27
320 0.9584 62.50 0.3425 73.44
330 0.6768 78.12 0.3237 73.14
340 0.8680 68.75 0.4339 73.43
350 0.8776 65.62 0.5154 73.05
360 0.9457 68.75 0.3574 70.98
370 0.4837 87.50 0.3193 71.86
380 0.5079 84.38 0.4638 73.93
390 0.5082 84.38 0.3657 76.89
400 1.1071 65.62 0.4774 76.06
410 0.7052 84.38 0.2982 73.84
420 0.7518 78.12 0.2882 75.96
430 0.4834 90.62 0.2924 79.14
440 0.6811 78.12 0.3596 76.92
450 0.4472 87.50 0.3559 78.58
460 0.3768 90.62 0.3730 76.68
470 0.9402 75.00 0.3943 77.75
480 0.6612 75.00 0.4163 77.45
490 0.5755 78.12 0.3714 77.66
500 0.9040 71.88 0.3519 77.58
510 0.8604 65.62 0.4109 77.14
520 0.7114 75.00 0.4146 77.12
530 0.8404 75.00 0.3421 74.51
540 0.7417 71.88 0.3397 74.68
550 0.5273 81.25 0.4479 77.38
560 0.4729 87.50 0.3901 77.84
570 0.6529 78.12 0.3558 77.90
580 0.5477 84.38 0.2132 77.46
590 0.7707 75.00 0.3074 77.68
600 0.7950 71.88 0.2660 74.94
610 0.6229 78.12 0.3392 77.63
620 0.5294 78.12 0.2977 77.70
630 0.5624 78.12 0.2619 75.40
640 1.1596 56.25 0.6639 76.76
650 1.0074 62.50 0.4019 74.40
660 0.7139 78.12 0.3510 73.22
670 0.5749 81.25 0.3386 77.82
680 1.1109 59.38 0.4840 76.46
690 0.9518 65.62 0.5589 77.05
700 0.4487 84.38 0.2983 76.39
710 0.7000 81.25 0.3043 77.37
720 0.6468 81.25 0.2616 73.79
730 0.8610 68.75 0.3684 73.91
740 0.6320 75.00 0.2020 73.59
750 0.6219 81.25 0.3437 77.27
760 0.8405 78.12 0.4416 73.28
770 1.0136 68.75 0.3957 74.01
780 0.5076 81.25 0.3264 78.00
790 0.4897 84.38 0.1686 79.74
800 0.3046 90.62 0.2615 81.44
810 0.6548 75.00 0.5276 80.45
820 0.4851 81.25 0.3226 79.95
830 0.5041 84.38 0.2557 79.24
840 0.3536 84.38 0.3229 83.77
850 0.5773 75.00 0.3219 79.53
860 0.4483 81.25 0.2510 81.79
870 0.8086 71.88 0.2803 77.09
880 0.8104 68.75 0.3722 75.21
890 0.7265 75.00 0.5086 77.87
900 0.6243 81.25 0.4321 79.77
910 1.0545 59.38 0.6052 78.00
920 0.6834 81.25 0.4893 75.59
930 0.4168 90.62 0.3204 78.62
940 0.5845 78.12 0.2975 79.11
950 0.7054 78.12 0.2378 78.78
960 0.9648 59.38 0.5272 75.42
970 0.5074 84.38 0.2208 77.18
980 0.5507 75.00 0.4173 77.48
990 0.6691 75.00 0.4335 75.89
1000 0.7774 75.00 0.2558 79.09
1010 0.6248 75.00 0.3723 78.82
1020 0.5590 78.12 0.3751 77.36
1030 0.8136 71.88 0.3689 76.77
1040 0.6506 78.12 0.2979 77.53
1050 0.4348 90.62 0.2567 78.33
1060 0.6248 71.88 0.3718 80.10
1070 0.7373 71.88 0.3225 78.15
1080 0.4299 87.50 0.2081 78.96
1090 0.5089 87.50 0.2705 81.84
1100 0.4622 81.25 0.3085 76.93
1110 0.6389 81.25 0.4135 76.89
1120 0.8050 71.88 0.4312 78.43
1130 0.6261 78.12 0.2205 79.23
1140 0.5840 71.88 0.4029 80.31
1150 0.6401 78.12 0.3660 80.95
1160 0.7558 65.62 0.5148 76.79
1170 0.4815 81.25 0.1846 76.24
1180 0.4841 87.50 0.1932 79.63
1190 0.8275 71.88 0.2169 75.16
1200 0.6420 81.25 0.4183 80.86
1210 0.8842 68.75 0.6655 76.70
1220 0.6557 75.00 0.4657 77.62
1230 0.6688 78.12 0.3716 80.78
1240 0.5585 81.25 0.2610 73.81
1250 0.7688 78.12 0.2912 75.36
1260 0.4719 87.50 0.2355 79.64
1270 0.5381 81.25 0.2598 79.01
1280 0.8224 75.00 0.2938 78.64
1290 0.6116 75.00 0.2512 80.47
1300 0.5516 87.50 0.2532 82.20
1310 0.4240 84.38 0.1858 79.48
1320 0.7043 75.00 0.3357 79.89
1330 0.4930 84.38 0.3348 78.32
1340 0.8032 78.12 0.2931 79.12
1350 0.5711 81.25 0.3229 79.40
1360 0.5829 84.38 0.2558 79.79
1370 0.5199 81.25 0.1630 78.20
1380 0.7636 75.00 0.5534 76.66
1390 0.6092 75.00 0.3418 81.07
1400 0.6181 78.12 0.4221 79.19
1410 0.8015 68.75 0.3164 76.77
1420 0.6522 75.00 0.3600 77.94
1430 0.7308 75.00 0.2698 79.08
1440 0.4866 81.25 0.2421 80.31
1450 0.6384 78.12 0.2968 81.54
1460 0.6047 78.12 0.3649 78.37
1470 0.3710 90.62 0.2716 84.22
1480 0.4885 81.25 0.1848 80.92
1490 0.3691 90.62 0.1873 82.16
1500 0.5249 75.00 0.3547 80.29
1510 0.5963 81.25 0.1581 81.40
1520 0.8051 75.00 0.2910 79.36
1530 0.4943 78.12 0.4257 86.05
1540 0.3990 84.38 0.1748 80.20
1550 0.4558 78.12 0.2685 78.58
1560 0.3798 84.38 0.2875 80.20
1570 0.8902 62.50 0.4866 77.90
1580 0.7908 78.12 0.3116 76.65
1590 0.8041 71.88 0.3596 78.30
1600 0.7445 75.00 0.4480 73.85
1610 0.6835 81.25 0.3034 82.31
1620 0.6399 78.12 0.3969 78.35
1630 0.6405 78.12 0.2020 80.45
1640 0.7516 78.12 0.4837 74.74
1650 0.4762 87.50 0.4037 78.90
1660 0.4413 81.25 0.3734 79.92
1670 0.7632 75.00 0.3033 77.65
1680 0.6701 78.12 0.2821 78.57
1690 0.6907 71.88 0.5245 78.75
1700 0.7405 71.88 0.3094 78.73
1710 0.7030 78.12 0.4045 82.52
1720 0.7920 68.75 0.4857 79.42
1730 0.7749 81.25 0.2965 77.85
1740 0.3965 93.75 0.2844 76.97
1750 0.6065 81.25 0.2666 78.63
1760 0.5301 81.25 0.3596 82.57
1770 0.6801 75.00 0.2675 79.97
1780 0.4434 87.50 0.3394 83.98
1790 0.5212 81.25 0.2969 84.09
1800 0.5349 78.12 0.2873 81.55
1810 0.7281 84.38 0.3943 79.67
1820 0.4290 84.38 0.1819 81.15
1830 0.7854 78.12 0.3426 83.54
1840 0.6558 71.88 0.3691 78.23
1850 0.4328 81.25 0.3436 80.87
1860 0.6436 78.12 0.3653 75.47
1870 0.4599 84.38 0.2510 79.95
