batch class_loss class_acc conf_loss conf
0 0.7022 43.75 0.7038 52.17
10 0.6974 46.88 0.7072 51.98
20 0.7020 43.75 0.7105 51.08
30 0.7082 50.00 0.6967 49.29
40 0.6876 56.25 0.6956 49.80
50 0.7107 50.00 0.7024 53.75
60 0.6871 46.88 0.6735 50.94
70 0.7029 40.62 0.6963 50.20
80 0.6845 56.25 0.7034 47.62
90 0.7059 43.75 0.6965 46.67
100 0.6925 43.75 0.6876 49.23
110 0.6905 50.00 0.6970 51.39
120 0.6909 53.12 0.6908 51.75
130 0.7124 37.50 0.6934 49.56
140 0.6917 46.88 0.6910 49.33
150 0.6903 59.38 0.7228 49.31
160 0.6834 65.62 0.7167 46.60
170 0.6994 46.88 0.6869 48.18
180 0.6967 46.88 0.6983 50.26
190 0.6898 53.12 0.6774 50.61
200 0.6980 46.88 0.7081 48.79
210 0.6879 56.25 0.7087 46.21
220 0.7025 43.75 0.6947 50.21
230 0.6931 50.00 0.7350 51.55
240 0.6882 50.00 0.7021 49.65
250 0.7135 46.88 0.6947 49.57
260 0.7062 40.62 0.6854 49.20
270 0.6764 56.25 0.6952 50.16
280 0.6945 56.25 0.6927 53.91
290 0.7355 40.62 0.6928 51.76
300 0.6989 40.62 0.7011 50.43
310 0.6985 43.75 0.6767 49.24
