batch class_loss class_acc conf_loss conf
0 0.7052 40.62 0.6375 44.24
10 0.6984 56.25 0.7546 44.73
20 0.6828 56.25 0.7011 49.24
30 0.7039 37.50 0.7253 47.85
40 0.7179 31.25 0.7036 47.87
50 0.7097 59.38 0.7422 51.76
60 0.6910 59.38 0.6931 51.71
70 0.6994 56.25 0.6680 52.80
80 0.6858 53.12 0.6859 55.46
90 0.7332 37.50 0.7366 52.82
100 0.7065 46.88 0.7030 45.48
110 0.6876 56.25 0.7079 47.35
120 0.7001 34.38 0.6987 48.64
130 0.6806 56.25 0.6887 50.72
140 0.6874 43.75 0.6531 50.81
150 0.6920 56.25 0.6836 48.72
160 0.6875 56.25 0.7006 47.55
170 0.7240 34.38 0.6776 47.74
180 0.7026 53.12 0.7200 46.46
190 0.6728 56.25 0.7102 48.59
200 0.6887 56.25 0.6938 48.50
210 0.6683 59.38 0.6946 51.67
220 0.6835 59.38 0.6914 50.47
230 0.6930 53.12 0.6963 47.81
240 0.6726 65.62 0.6994 48.02
250 0.7016 50.00 0.6779 49.94
260 0.6805 62.50 0.6964 50.15
270 0.7122 34.38 0.7006 51.33
280 0.6901 50.00 0.6854 49.19
290 0.7265 37.50 0.6957 50.38
300 0.6851 56.25 0.7031 48.29
310 0.6970 50.00 0.7046 48.59
