batch class_loss class_acc conf_loss conf
0 0.6699 78.12 0.2913 75.97
10 0.3150 84.38 0.3632 83.42
20 0.7769 68.75 0.3252 77.25
30 0.7129 78.12 0.4588 78.87
40 0.7344 75.00 0.2067 82.22
50 0.5034 87.50 0.2414 82.37
60 0.5036 84.38 0.2115 86.94
70 0.5378 81.25 0.3327 82.63
80 0.4846 78.12 0.3578 84.42
90 0.6074 75.00 0.3709 80.85
100 0.1709 96.88 0.1505 86.68
110 0.5692 78.12 0.2537 81.98
120 0.4612 84.38 0.2419 85.25
130 0.6911 81.25 0.2357 79.96
140 0.4007 84.38 0.1282 82.93
150 1.0609 68.75 0.3431 80.69
160 0.6123 84.38 0.2872 82.50
170 0.4697 87.50 0.3901 79.03
180 0.5255 84.38 0.2691 80.56
190 0.5937 84.38 0.2407 82.34
200 0.4640 87.50 0.2215 83.08
210 0.3092 87.50 0.1784 87.00
220 0.3928 90.62 0.2136 85.10
230 0.4112 84.38 0.1921 84.11
240 0.3105 87.50 0.2142 89.45
250 0.3072 90.62 0.1299 84.28
260 0.5914 75.00 0.1081 78.51
270 0.4883 81.25 0.2235 84.14
280 0.3831 87.50 0.1228 85.37
290 0.5958 81.25 0.3507 82.79
300 0.5426 78.12 0.3030 85.52
310 0.6016 81.25 0.3140 79.85
320 0.5265 81.25 0.2328 83.06
330 0.3930 78.12 0.2080 83.06
340 0.3619 90.62 0.1640 82.54
350 0.5575 78.12 0.2618 85.83
360 0.4743 87.50 0.1637 83.23
370 0.3069 90.62 0.1236 87.20
380 0.5205 78.12 0.2950 80.98
390 0.3718 87.50 0.1626 83.13
400 0.5447 78.12 0.2534 78.92
410 0.2941 87.50 0.1055 85.05
420 0.3229 87.50 0.2790 82.89
430 0.5246 75.00 0.0994 78.20
440 0.4362 81.25 0.1137 80.96
450 0.1603 96.88 0.1485 88.58
460 0.7955 68.75 0.3805 80.84
470 0.2112 96.88 0.1521 88.04
480 0.3088 84.38 0.1741 85.79
490 0.3473 87.50 0.1574 85.04
500 0.3093 93.75 0.1895 82.92
510 0.5193 84.38 0.2609 86.27
520 0.4370 84.38 0.1566 83.10
530 0.6953 68.75 0.3421 80.30
540 0.5103 87.50 0.4469 84.57
550 0.3413 87.50 0.1047 83.81
560 0.3796 87.50 0.2372 83.89
570 0.5916 78.12 0.3054 81.93
580 0.6156 87.50 0.5061 83.38
590 0.5691 75.00 0.2904 81.11
600 0.7467 75.00 0.3677 81.53
610 0.3144 87.50 0.1372 85.77
620 0.4604 90.62 0.3778 86.84
630 0.6489 75.00 0.3335 81.41
640 0.4468 84.38 0.2150 85.23
650 0.5410 84.38 0.2181 80.21
660 0.4470 84.38 0.2661 84.15
670 0.5121 87.50 0.1949 83.58
680 0.7693 71.88 0.2648 81.57
690 0.4553 81.25 0.1483 84.12
700 0.4814 81.25 0.1398 83.83
710 0.3260 87.50 0.2883 84.06
720 0.3102 93.75 0.1860 85.49
730 0.7158 84.38 0.3895 85.07
740 0.4481 90.62 0.2178 87.97
750 0.5199 75.00 0.3322 83.70
760 0.5648 81.25 0.3234 83.45
770 0.6065 78.12 0.1385 80.04
780 0.3286 87.50 0.1412 84.01
790 0.7480 75.00 0.4250 76.70
800 0.4378 87.50 0.1913 81.19
810 0.4082 87.50 0.1598 80.71
820 0.9244 65.62 0.3939 82.74
830 0.6234 78.12 0.1536 78.91
840 0.4459 84.38 0.2925 80.50
850 0.5515 81.25 0.4817 87.89
860 0.8049 75.00 0.4696 85.70
870 0.5690 81.25 0.2855 83.23
880 0.7929 68.75 0.2948 79.90
890 0.3168 87.50 0.1135 84.24
900 0.4509 78.12 0.3254 83.10
910 0.5166 81.25 0.3405 84.19
920 0.4955 81.25 0.2893 86.62
930 0.4229 84.38 0.2273 85.09
940 0.5438 87.50 0.4299 83.15
950 0.7007 71.88 0.3961 77.10
