batch class_loss class_acc conf_loss conf
0 0.7535 68.75 0.4286 79.04
10 0.4245 84.38 0.2112 82.86
20 0.6434 75.00 0.3136 81.44
30 0.4654 81.25 0.3881 83.14
40 0.4343 81.25 0.2017 81.25
50 0.4605 84.38 0.2878 84.50
60 0.3609 87.50 0.2077 82.58
70 0.6207 81.25 0.3258 82.46
80 0.4438 87.50 0.1776 81.54
90 0.3989 87.50 0.1790 82.89
100 0.9934 68.75 0.5243 83.04
110 0.5882 81.25 0.3487 85.85
120 0.5674 75.00 0.3316 80.50
130 0.5667 75.00 0.3241 80.87
140 0.6431 78.12 0.2738 80.50
150 0.3718 90.62 0.1835 85.24
160 0.7111 71.88 0.3146 77.44
170 0.8379 68.75 0.4586 82.67
180 0.4381 84.38 0.2538 82.04
190 0.6269 78.12 0.3616 81.77
200 0.6715 71.88 0.4682 84.01
210 0.5650 75.00 0.2589 80.05
220 0.5085 84.38 0.3369 83.10
230 0.7175 75.00 0.2334 79.46
240 0.2984 93.75 0.1761 83.75
250 0.4361 84.38 0.2272 79.35
260 0.5623 78.12 0.2349 81.51
270 0.4845 75.00 0.2840 81.24
280 0.2423 96.88 0.1829 84.59
290 0.6998 78.12 0.2660 81.70
300 0.6144 81.25 0.2511 81.28
310 0.5546 71.88 0.3084 82.14
320 0.4546 87.50 0.1732 81.99
330 0.6870 78.12 0.2333 80.66
340 0.7391 71.88 0.4460 79.98
350 0.5348 78.12 0.2447 80.49
360 0.5946 78.12 0.3763 82.15
370 0.6083 71.88 0.5837 84.20
380 0.4611 84.38 0.2562 82.26
390 0.5370 81.25 0.2411 81.27
400 0.8878 71.88 0.4047 78.64
410 0.7486 71.88 0.2526 74.85
420 0.3961 87.50 0.1876 82.82
430 0.3581 90.62 0.2686 84.71
440 0.5746 78.12 0.2884 77.17
450 0.7575 75.00 0.4735 77.29
460 0.4515 84.38 0.2978 79.55
470 0.2822 87.50 0.2291 84.65
480 0.4786 81.25 0.2013 83.52
490 0.5426 81.25 0.2358 79.42
500 0.3381 87.50 0.1798 86.48
510 0.9071 71.88 0.4128 79.35
520 0.7069 75.00 0.3299 78.58
530 0.6923 78.12 0.2721 81.63
540 0.5515 81.25 0.2219 80.57
550 0.6632 78.12 0.3198 77.40
560 0.5326 81.25 0.2760 82.36
570 0.3828 84.38 0.2731 82.25
580 1.1105 75.00 0.5820 79.96
590 0.3624 87.50 0.3928 83.60
600 0.3659 90.62 0.2514 79.44
610 0.5126 84.38 0.2524 85.24
620 0.7767 75.00 0.4008 83.75
630 0.5558 81.25 0.2281 78.78
640 0.8425 68.75 0.4059 78.50
650 0.3419 87.50 0.3465 82.08
660 0.3565 87.50 0.2495 83.24
670 0.3789 84.38 0.2304 85.62
680 0.5069 81.25 0.4950 84.20
690 0.3126 90.62 0.1893 83.67
700 0.6727 75.00 0.4229 81.52
710 0.4426 84.38 0.2411 82.18
720 0.5890 84.38 0.3029 82.57
730 1.4635 56.25 0.7259 82.35
740 0.6759 75.00 0.3499 81.72
750 0.3037 93.75 0.1783 81.28
760 0.5607 84.38 0.4032 82.01
770 0.6655 78.12 0.2882 80.87
780 0.4619 84.38 0.3450 80.44
790 0.6263 78.12 0.3375 79.81
800 0.6836 75.00 0.2612 77.80
810 0.6385 78.12 0.3896 78.29
820 0.3165 93.75 0.2461 82.95
830 0.7075 75.00 0.4596 80.05
840 0.3718 90.62 0.2372 85.39
850 0.3947 84.38 0.3122 86.57
860 0.3269 87.50 0.1842 82.33
870 0.4312 81.25 0.3552 81.03
880 0.9353 71.88 0.4955 78.36
890 0.9264 65.62 0.5361 76.99
900 0.9342 62.50 0.6792 82.54
910 0.4796 84.38 0.5145 82.29
920 0.4692 84.38 0.2658 76.24
930 0.3635 87.50 0.1668 80.70
940 0.5111 75.00 0.2401 79.42
950 0.8077 68.75 0.3050 77.78
960 0.6487 78.12 0.3229 78.29
970 0.5646 81.25 0.2311 83.10
980 0.2807 93.75 0.2756 87.53
990 0.8239 71.88 0.3586 80.00
1000 0.5950 87.50 0.3616 77.73
1010 0.4000 87.50 0.3577 85.23
1020 0.5251 78.12 0.2218 82.46
1030 0.3566 90.62 0.2466 82.88
1040 0.5776 81.25 0.3402 86.47
1050 0.3883 84.38 0.1304 82.66
1060 0.2373 93.75 0.1216 85.54
1070 0.8003 71.88 0.3143 79.16
1080 0.2490 93.75 0.1839 88.04
1090 0.6956 75.00 0.3514 81.46
1100 0.3762 84.38 0.1526 80.55
