batch class_loss class_acc conf_loss conf
0 0.5175 75.00 0.2349 80.24
10 0.2206 90.62 0.2509 84.86
20 0.4768 81.25 0.2163 83.20
30 0.5363 75.00 0.2337 81.85
40 0.4919 84.38 0.1996 79.36
50 0.7080 78.12 0.2376 74.46
60 0.6631 78.12 0.1998 79.45
70 0.4855 84.38 0.2261 78.94
80 0.6067 81.25 0.1955 75.50
90 0.5461 75.00 0.4002 83.74
100 0.3808 90.62 0.2263 81.07
110 0.3475 84.38 0.1456 87.07
120 0.2888 93.75 0.2042 82.68
130 0.5609 81.25 0.2790 83.72
140 0.4936 84.38 0.2140 86.54
150 0.3837 84.38 0.2003 86.64
160 0.2503 90.62 0.1469 88.80
170 0.3703 84.38 0.2736 86.30
180 0.4248 84.38 0.2058 86.12
190 0.3187 90.62 0.1917 86.49
200 0.4355 81.25 0.3278 82.18
210 0.4926 84.38 0.2251 82.48
220 0.7621 71.88 0.2305 75.97
230 0.4160 87.50 0.2706 82.51
240 0.4238 87.50 0.2462 82.57
250 0.4519 84.38 0.1709 85.37
260 0.3929 84.38 0.3138 86.51
270 0.3062 90.62 0.2349 84.03
280 0.6859 71.88 0.4849 78.20
290 0.4241 78.12 0.2884 83.37
300 0.5163 84.38 0.1935 80.25
310 0.5137 84.38 0.2385 86.49
320 0.8270 65.62 0.4300 77.82
330 0.3732 87.50 0.2028 84.39
340 0.4089 87.50 0.2673 83.30
350 0.3520 90.62 0.2048 81.58
360 0.5746 81.25 0.1582 82.67
370 0.3464 90.62 0.1866 87.69
380 0.7505 68.75 0.3280 79.73
390 0.5332 81.25 0.3548 84.15
400 0.2943 90.62 0.3094 81.57
410 0.6820 75.00 0.2144 76.98
420 0.3114 90.62 0.1598 84.94
430 0.5746 81.25 0.2213 79.64
440 0.5062 84.38 0.3182 82.28
450 0.6973 75.00 0.2050 77.69
460 0.4782 81.25 0.2347 80.08
470 0.1709 93.75 0.1613 89.00
480 0.3468 87.50 0.2310 85.85
490 0.3873 87.50 0.1678 88.81
500 0.2937 90.62 0.1553 84.30
510 0.5626 84.38 0.3616 77.23
520 0.3650 84.38 0.2226 83.98
530 0.4599 90.62 0.3422 80.59
540 0.7176 81.25 0.2634 82.79
550 0.4273 84.38 0.1592 86.34
560 0.3437 87.50 0.2495 90.85
570 0.5719 84.38 0.1527 82.59
580 0.4027 84.38 0.2192 87.81
590 0.6077 75.00 0.2512 83.33
600 0.4038 87.50 0.2121 85.10
610 0.4048 87.50 0.2353 84.46
620 0.5298 81.25 0.3726 82.98
630 0.7442 68.75 0.3221 78.36
640 0.3143 90.62 0.1885 84.52
650 0.3030 87.50 0.1957 88.49
660 0.5009 84.38 0.1649 83.39
670 0.6302 75.00 0.3033 81.04
680 1.0077 75.00 0.4542 77.91
690 0.3815 84.38 0.1552 79.04
700 0.7515 75.00 0.5857 83.86
710 0.4249 81.25 0.1325 83.70
720 0.1786 93.75 0.1685 87.96
730 0.6713 68.75 0.3674 82.17
740 0.5343 78.12 0.2813 84.64
750 0.5590 75.00 0.1480 78.50
760 0.5314 78.12 0.2827 82.34
770 0.2514 90.62 0.1708 84.96
780 0.4927 78.12 0.1464 82.40
790 0.4094 87.50 0.2044 83.46
800 0.5556 87.50 0.2583 87.91
810 0.3413 90.62 0.1914 84.48
820 0.2475 93.75 0.1729 84.31
830 0.4523 81.25 0.2704 82.87
840 0.3777 87.50 0.3013 81.88
850 0.5269 78.12 0.2539 79.05
860 0.4713 84.38 0.1602 82.20
870 0.2297 90.62 0.2130 88.05
880 0.5197 78.12 0.1442 82.95
890 0.6621 75.00 0.2616 82.92
900 0.5572 81.25 0.2246 83.42
910 0.3200 87.50 0.1616 85.07
920 0.3679 90.62 0.1532 82.81
930 0.7369 78.12 0.2551 83.94
940 0.5829 78.12 0.3230 81.04
950 0.5409 75.00 0.3668 86.67
960 0.8426 71.88 0.3948 78.51
970 0.5872 78.12 0.3214 85.72
980 0.4787 84.38 0.2490 82.29
990 0.3373 87.50 0.1072 86.20
1000 0.3756 84.38 0.1168 85.39
1010 1.0967 62.50 0.3770 80.20
1020 0.5215 84.38 0.1828 79.05
1030 0.3992 90.62 0.3231 80.95
1040 0.2945 87.50 0.0931 85.75
1050 0.2860 96.88 0.2590 82.15
1060 0.5537 78.12 0.1394 80.81
1070 0.8484 62.50 0.2990 76.69
1080 0.4571 84.38 0.3090 83.54
1090 0.4450 81.25 0.2240 82.39
1100 0.3060 90.62 0.2378 84.80
1110 0.3766 84.38 0.2426 84.65
1120 0.4803 84.38 0.3490 83.72
1130 0.6931 78.12 0.3267 83.16
1140 0.2330 90.62 0.2497 88.85
1150 0.2275 90.62 0.1936 86.77
1160 0.8218 68.75 0.3534 74.13
1170 0.4299 78.12 0.1730 79.69
1180 0.3836 84.38 0.3434 84.49
1190 0.3717 87.50 0.2701 81.80
1200 0.6265 78.12 0.3210 80.66
1210 0.4370 81.25 0.2928 84.84
1220 0.6310 71.88 0.2472 77.76
1230 0.4570 87.50 0.2251 86.41
1240 0.7357 71.88 0.1856 79.28
1250 0.4868 81.25 0.1637 80.79
1260 0.7702 71.88 0.2839 81.46
1270 0.4164 84.38 0.1885 85.55
1280 0.6861 78.12 0.3314 80.40
1290 0.6426 78.12 0.3300 82.23
1300 0.3933 87.50 0.1597 83.95
1310 0.2919 87.50 0.2663 86.22
1320 0.5074 81.25 0.1174 82.31
1330 0.4765 75.00 0.1919 81.29
1340 0.9168 65.62 0.4431 81.15
1350 0.4366 84.38 0.1750 83.43
1360 0.4445 87.50 0.2266 87.13
1370 0.5153 84.38 0.1576 80.85
1380 0.4980 84.38 0.1903 83.65
1390 0.4305 84.38 0.2418 79.15
1400 0.4113 87.50 0.1990 79.66
1410 0.2762 84.38 0.1182 86.87
1420 0.6760 78.12 0.3681 84.83
1430 0.3849 93.75 0.2734 84.39
1440 0.4644 84.38 0.1289 80.83
1450 0.5226 81.25 0.1544 82.12
1460 0.7013 75.00 0.2648 79.17
