batch class_loss class_acc conf_loss conf
0 0.2558 93.75 0.3120 89.02
10 0.3884 90.62 0.2024 83.98
20 0.5346 78.12 0.3066 81.89
30 0.4923 78.12 0.2372 82.78
40 0.7199 78.12 0.3930 81.98
50 0.4135 87.50 0.2103 79.74
60 0.5005 84.38 0.2827 82.24
70 0.4378 84.38 0.2187 84.83
80 0.3445 84.38 0.1824 82.62
90 0.6024 81.25 0.2528 83.56
100 0.3841 84.38 0.2080 86.05
110 0.5581 78.12 0.4234 86.38
120 0.5334 81.25 0.2572 83.28
130 0.5236 90.62 0.3743 79.44
140 0.5825 81.25 0.3318 79.81
150 0.4243 84.38 0.2209 83.48
160 0.2992 90.62 0.1322 87.67
170 0.2924 90.62 0.1869 88.29
180 0.5964 78.12 0.2441 81.55
190 0.4294 81.25 0.2922 83.87
200 0.4615 84.38 0.2364 86.99
210 0.3675 90.62 0.2361 83.78
220 0.1477 93.75 0.0980 87.91
230 0.6406 78.12 0.2209 81.57
240 0.5051 87.50 0.2421 87.31
250 0.5094 84.38 0.1164 82.71
260 0.7123 75.00 0.1988 79.81
270 0.3086 84.38 0.1276 86.57
280 0.6392 78.12 0.2513 80.06
290 0.2209 93.75 0.2115 87.36
300 0.5318 78.12 0.5494 82.07
310 0.4873 87.50 0.2195 78.60
320 0.6585 71.88 0.2692 80.84
330 0.5378 81.25 0.1910 84.04
340 0.4770 84.38 0.2799 81.67
350 0.4449 84.38 0.2330 86.12
360 0.7423 68.75 0.3484 82.15
370 0.5789 78.12 0.1792 80.15
380 0.6339 75.00 0.2883 80.45
390 0.4470 87.50 0.2509 80.03
400 0.5750 81.25 0.1957 80.97
410 0.5811 87.50 0.3751 82.42
420 0.5080 84.38 0.1797 80.03
430 0.2566 93.75 0.2150 86.45
440 0.3225 90.62 0.1484 84.05
450 0.4570 87.50 0.2876 83.59
460 0.3424 87.50 0.1574 81.77
470 0.5609 71.88 0.2289 79.46
480 0.4322 84.38 0.1237 82.44
490 0.4682 84.38 0.2357 83.05
500 0.4271 87.50 0.1603 83.73
510 0.4814 87.50 0.2177 84.29
520 0.3862 87.50 0.2418 85.31
530 0.2757 93.75 0.1958 85.50
540 0.4597 78.12 0.2959 83.09
550 0.6513 81.25 0.1184 85.64
560 0.3765 84.38 0.1509 82.87
570 0.6473 78.12 0.2110 82.92
580 0.5575 93.75 0.3702 81.73
590 0.1368 96.88 0.1698 87.99
600 0.8083 75.00 0.3779 81.82
610 0.5456 78.12 0.2121 78.64
620 0.4718 87.50 0.2038 84.64
630 0.4685 81.25 0.2125 81.88
640 0.7791 78.12 0.3527 82.25
650 0.5592 84.38 0.2389 85.70
660 0.4199 87.50 0.2656 83.33
670 0.4665 87.50 0.1959 80.69
680 0.4168 84.38 0.1551 85.58
690 0.3946 87.50 0.1736 83.20
700 0.2605 90.62 0.1932 84.98
710 0.4772 87.50 0.2723 89.08
720 0.2747 93.75 0.1818 86.40
730 0.5324 87.50 0.3556 88.28
740 0.7278 75.00 0.2656 81.76
750 0.3515 87.50 0.1253 83.43
760 0.7939 75.00 0.6221 85.51
770 0.4964 84.38 0.1679 80.90
780 0.5693 78.12 0.1338 79.78
790 0.7329 71.88 0.2213 78.49
800 0.4260 84.38 0.2575 80.59
810 0.4045 84.38 0.1504 82.46
820 0.3701 84.38 0.1634 85.20
830 0.4874 90.62 0.2029 85.12
840 0.3359 87.50 0.1503 83.55
850 0.5552 81.25 0.1956 81.83
860 0.4746 87.50 0.2817 79.77
870 0.6466 78.12 0.2708 80.21
880 0.8151 78.12 0.3817 83.44
890 0.5986 78.12 0.6054 81.01
900 0.6089 75.00 0.2208 83.04
910 0.5912 84.38 0.4605 75.53
920 0.5060 87.50 0.2080 81.45
930 0.8731 62.50 0.4354 79.11
940 0.6407 71.88 0.4933 84.86
950 0.6791 75.00 0.4096 80.13
960 0.6460 68.75 0.2957 77.51
970 0.9210 65.62 0.3880 80.68
980 0.3542 90.62 0.2720 81.98
990 0.4628 78.12 0.1943 81.55
1000 0.6394 78.12 0.1915 79.35
1010 0.7066 81.25 0.3032 84.46
1020 0.6961 78.12 0.2911 79.71
1030 0.6223 84.38 0.2885 81.94
1040 0.6080 78.12 0.2772 80.91
1050 0.4792 81.25 0.2319 83.09
1060 0.3445 93.75 0.1744 85.90
1070 0.4441 81.25 0.1645 86.73
1080 0.2905 90.62 0.2304 84.10
1090 0.3820 87.50 0.2021 87.18
1100 0.6269 78.12 0.1677 80.99
1110 0.9579 71.88 0.5151 80.39
1120 0.3780 87.50 0.3460 80.89
1130 0.4833 81.25 0.2432 80.88
1140 0.4717 81.25 0.3018 83.87
1150 0.4940 81.25 0.1826 84.40
1160 0.3395 87.50 0.3391 85.14
1170 0.4673 87.50 0.3619 79.02
1180 0.8931 65.62 0.3858 73.71
1190 0.6149 78.12 0.1482 78.73
1200 0.3021 84.38 0.2509 84.59
1210 0.6721 78.12 0.3629 79.00
1220 0.4002 84.38 0.1570 84.54
1230 0.7771 71.88 0.3092 79.15
1240 0.8981 65.62 0.4700 78.90
1250 0.4088 87.50 0.1827 79.92
1260 0.2835 90.62 0.0688 87.73
1270 0.3931 84.38 0.3324 86.13
1280 0.3398 87.50 0.1123 84.12
1290 0.8440 75.00 0.5948 82.34
1300 0.6714 75.00 0.1102 76.76
1310 0.5490 78.12 0.2888 83.58
1320 0.7235 75.00 0.2786 80.52
1330 0.4189 93.75 0.2446 83.83
1340 0.2032 93.75 0.0938 88.80
1350 0.6042 81.25 0.2744 76.53
1360 0.4722 84.38 0.1362 83.39
1370 0.5189 78.12 0.2237 83.20
1380 0.7302 78.12 0.2692 82.14
1390 0.6928 68.75 0.3967 80.55
1400 0.6256 78.12 0.4232 77.45
1410 0.5889 78.12 0.1814 78.83
1420 0.3952 90.62 0.1454 84.61
1430 0.4145 84.38 0.2087 86.44
1440 0.3896 87.50 0.1845 83.27
1450 0.4095 81.25 0.2087 84.37
1460 0.4391 84.38 0.1756 83.13
1470 0.7211 71.88 0.2998 79.77
1480 0.3225 90.62 0.1777 86.52
1490 1.0387 68.75 0.2523 81.32
1500 0.5293 81.25 0.2020 83.79
1510 0.5358 81.25 0.2327 79.01
1520 0.4783 87.50 0.2347 82.95
1530 0.6494 78.12 0.3694 83.23
1540 0.5976 78.12 0.3739 83.21
1550 0.2543 87.50 0.1813 83.87
1560 0.4573 84.38 0.2483 84.21
1570 0.3733 84.38 0.1705 87.67
1580 0.2707 90.62 0.2122 86.07
1590 0.9400 71.88 0.4916 80.44
1600 0.5705 84.38 0.3173 83.03
1610 0.4247 84.38 0.3282 75.83
1620 0.5359 81.25 0.2473 75.27
1630 0.3008 87.50 0.1571 85.15
1640 0.6888 75.00 0.2409 80.75
1650 0.4815 84.38 0.1263 82.33
1660 0.3145 90.62 0.1487 83.39
1670 0.9013 78.12 0.3621 82.13
1680 0.9691 62.50 0.4046 81.41
1690 0.3885 90.62 0.2433 84.32
1700 0.5348 78.12 0.2115 78.72
1710 0.7241 75.00 0.4435 83.17
1720 0.4730 84.38 0.3486 81.95
1730 0.4850 81.25 0.1460 84.17
1740 0.2475 90.62 0.2791 86.45
1750 0.4532 81.25 0.3063 86.12
1760 0.6098 75.00 0.1928 81.10
1770 0.6988 68.75 0.5441 82.19
1780 0.5202 84.38 0.3392 81.72
1790 0.3914 84.38 0.2421 79.99
1800 0.3187 90.62 0.2550 82.97
1810 0.3924 90.62 0.1848 86.22
1820 0.4024 87.50 0.2040 85.74
1830 0.3988 84.38 0.2110 85.13
1840 0.3716 90.62 0.1892 85.04
1850 0.5852 84.38 0.4159 81.57
1860 0.4344 84.38 0.1432 81.49
1870 0.7068 81.25 0.2880 75.68
