batch class_loss class_acc conf_loss conf
0 0.8135 71.88 0.3059 76.95
10 0.6126 75.00 0.2883 80.21
20 0.3757 84.38 0.1870 79.21
30 0.3770 90.62 0.1939 80.19
40 0.5840 84.38 0.3347 80.73
50 0.4393 81.25 0.1844 83.11
60 0.2540 90.62 0.1734 87.11
70 0.4817 75.00 0.3772 82.67
80 0.5937 78.12 0.4223 81.42
90 0.5454 87.50 0.3472 84.23
100 0.2457 90.62 0.1117 87.25
110 0.5580 78.12 0.2655 83.15
120 0.6691 71.88 0.4280 84.32
130 0.6927 84.38 0.3446 78.10
140 0.4075 90.62 0.1924 81.43
150 0.7963 81.25 0.3196 81.80
160 0.4465 84.38 0.2378 82.29
170 0.5088 87.50 0.1789 84.28
180 0.6637 78.12 0.2185 82.54
190 0.3882 87.50 0.2032 82.58
200 0.5795 81.25 0.1823 77.19
210 0.6728 78.12 0.1683 77.45
220 0.4412 84.38 0.2934 80.14
230 0.5917 78.12 0.2699 80.11
240 0.6075 84.38 0.2375 79.18
250 0.4297 84.38 0.3362 85.02
260 0.5844 81.25 0.3972 82.83
270 0.4294 81.25 0.1945 82.04
280 0.5849 78.12 0.2188 84.33
290 0.7536 75.00 0.4544 76.10
300 0.5299 81.25 0.3427 81.76
310 0.9335 75.00 0.2997 81.12
320 0.3865 84.38 0.1205 82.78
330 0.3579 90.62 0.1931 82.81
340 0.5364 84.38 0.3100 82.25
350 0.6126 81.25 0.1313 78.78
360 0.8661 65.62 0.4942 78.02
370 0.7420 71.88 0.3313 76.07
380 0.3173 90.62 0.2660 82.72
390 0.3995 84.38 0.3104 81.89
400 0.3544 87.50 0.1312 83.78
410 0.4316 84.38 0.3509 83.78
420 0.3860 90.62 0.1637 82.54
430 0.4508 87.50 0.2474 82.49
440 0.3056 87.50 0.1990 84.45
450 0.3828 90.62 0.2171 78.79
460 0.6233 78.12 0.3169 80.34
470 0.6345 84.38 0.2996 85.38
480 0.5285 87.50 0.3117 79.69
490 0.3965 87.50 0.1288 83.19
500 0.6020 81.25 0.4041 78.64
510 0.4990 84.38 0.2240 78.25
520 0.6647 71.88 0.3326 82.63
530 0.4321 87.50 0.1715 83.31
540 0.6245 81.25 0.1359 79.46
550 0.3742 90.62 0.2123 81.71
560 0.4997 81.25 0.3476 80.26
570 0.1922 90.62 0.1578 84.57
580 0.3747 87.50 0.1615 86.08
590 0.5612 78.12 0.1714 81.31
600 0.5418 84.38 0.2886 81.60
610 0.3226 93.75 0.2238 86.45
620 0.9198 71.88 0.4065 77.23
630 0.6683 71.88 0.2562 77.66
640 0.4231 84.38 0.1013 82.41
650 0.2910 93.75 0.1705 83.19
660 0.5910 81.25 0.2693 83.11
670 0.5754 78.12 0.1202 79.67
680 0.4095 84.38 0.1551 80.68
690 0.8157 71.88 0.1844 73.19
700 0.3259 84.38 0.1966 80.37
710 0.4744 84.38 0.2278 81.51
720 0.4054 81.25 0.2042 84.94
730 0.8339 75.00 0.3057 76.90
740 0.6986 81.25 0.2734 85.86
750 0.6512 75.00 0.3321 84.03
760 0.5680 75.00 0.2466 78.97
770 0.3807 90.62 0.2751 84.25
780 0.5843 81.25 0.1737 82.31
790 0.2308 90.62 0.2540 87.07
800 0.6305 81.25 0.2446 81.94
810 0.2939 90.62 0.1957 86.00
820 0.3333 87.50 0.2107 83.09
830 0.5983 81.25 0.2671 85.06
840 0.5443 84.38 0.3910 79.04
850 0.6007 81.25 0.3121 82.61
860 0.9236 68.75 0.2758 79.78
870 0.5642 78.12 0.2201 77.35
880 0.7402 71.88 0.2216 74.82
890 0.4689 87.50 0.1669 79.42
900 0.6460 75.00 0.2548 78.78
910 0.6697 78.12 0.1946 75.93
920 0.5646 81.25 0.3550 80.27
930 0.3283 87.50 0.0896 87.23
940 0.5243 81.25 0.2521 81.50
950 0.3391 84.38 0.1896 82.86
960 0.4680 81.25 0.2669 79.31
970 0.3054 93.75 0.1709 87.47
980 0.5781 78.12 0.4641 83.03
990 0.4277 87.50 0.1417 84.49
1000 0.4972 81.25 0.4367 82.57
1010 0.9066 71.88 0.3063 76.15
1020 0.6087 75.00 0.2048 79.75
1030 0.5900 75.00 0.2278 80.60
1040 0.4496 84.38 0.1775 84.11
1050 0.4681 84.38 0.1697 82.18
1060 0.4955 78.12 0.3006 85.48
1070 0.4570 78.12 0.3777 80.52
1080 0.6019 87.50 0.3246 82.46
1090 0.3054 90.62 0.2199 86.04
1100 0.3636 87.50 0.2289 80.89
1110 0.2237 93.75 0.1513 87.31
1120 0.7686 75.00 0.3412 82.49
1130 0.3806 87.50 0.3373 87.53
1140 0.4804 87.50 0.3136 86.41
1150 0.3416 87.50 0.1586 86.58
1160 0.7391 75.00 0.2243 79.84
1170 0.6051 75.00 0.2471 81.80
1180 0.6059 71.88 0.3090 81.13
1190 0.5436 81.25 0.3823 81.28
1200 0.3993 84.38 0.2704 82.07
1210 0.3464 90.62 0.2337 83.01
1220 0.5585 75.00 0.2903 80.85
1230 0.4482 81.25 0.1927 78.65
1240 0.7025 78.12 0.4150 77.10
1250 0.4463 87.50 0.3765 82.80
1260 0.7424 75.00 0.2789 79.19
1270 0.5687 75.00 0.3765 82.31
1280 0.4717 84.38 0.1870 80.66
1290 0.7637 78.12 0.5095 79.67
1300 0.7257 75.00 0.4697 83.18
1310 0.6006 75.00 0.1965 81.60
1320 0.5157 78.12 0.3345 79.95
1330 0.8722 68.75 0.3024 78.65
1340 0.3770 87.50 0.3329 80.88
1350 0.7434 81.25 0.1794 78.53
1360 0.4617 81.25 0.2121 81.71
1370 0.5554 78.12 0.2573 80.70
1380 0.5390 84.38 0.1918 78.60
1390 0.7939 78.12 0.3029 78.97
1400 0.3337 87.50 0.1451 85.98
1410 0.9782 68.75 0.4598 82.83
1420 0.3063 90.62 0.2235 84.02
1430 0.2931 90.62 0.1574 82.60
1440 0.8476 71.88 0.2407 78.72
1450 0.4863 81.25 0.2640 85.31
1460 0.3408 90.62 0.1581 84.34
1470 0.7700 75.00 0.2405 78.56
1480 0.4622 87.50 0.2221 81.97
1490 0.5670 78.12 0.1562 77.55
1500 0.5402 78.12 0.2951 84.34
1510 0.5327 87.50 0.2013 78.55
1520 0.6977 75.00 0.2748 78.13
1530 0.5544 84.38 0.3487 77.48
1540 0.4795 84.38 0.2734 79.98
1550 0.3347 87.50 0.2686 86.16
1560 0.7087 75.00 0.3941 83.14
1570 0.6746 78.12 0.2494 80.37
1580 0.4379 81.25 0.2432 84.34
1590 0.3878 87.50 0.2660 81.86
1600 0.4601 87.50 0.2528 80.76
1610 0.4750 84.38 0.1531 82.03
1620 0.3546 87.50 0.1554 86.98
1630 0.5635 75.00 0.4673 84.19
1640 0.6222 78.12 0.4180 78.78
1650 0.6075 81.25 0.3547 78.16
1660 0.6321 75.00 0.2143 78.14
1670 0.6301 81.25 0.2261 77.51
1680 0.5630 78.12 0.1977 80.42
1690 0.6231 75.00 0.2315 80.77
1700 0.3539 87.50 0.1067 83.70
1710 0.7144 71.88 0.3845 81.69
1720 0.6651 84.38 0.3470 81.85
1730 0.3228 90.62 0.2405 85.71
1740 0.4282 87.50 0.2729 79.80
1750 0.9386 65.62 0.3475 78.78
1760 0.4987 81.25 0.2051 80.39
1770 0.4235 90.62 0.2666 81.29
1780 0.6043 78.12 0.3010 81.06
1790 0.3496 90.62 0.1670 82.88
1800 0.5483 84.38 0.2857 83.43
1810 0.5229 87.50 0.2497 83.10
1820 0.2950 90.62 0.1671 85.44
1830 0.4269 84.38 0.1969 87.33
1840 0.4100 87.50 0.1483 84.85
1850 0.5047 93.75 0.2654 87.00
1860 0.3694 90.62 0.1487 84.07
1870 0.3996 84.38 0.1841 85.49
