batch class_loss class_acc conf_loss conf
0 0.7150 84.38 0.4030 80.52
10 0.3165 87.50 0.1658 85.19
20 0.4316 84.38 0.3174 85.55
30 0.4248 78.12 0.2234 82.65
40 0.4534 90.62 0.2667 82.15
50 0.6001 75.00 0.2553 79.82
60 0.6043 81.25 0.3781 82.15
70 0.9132 71.88 0.3848 78.77
80 0.5220 87.50 0.2245 80.49
90 0.5658 78.12 0.1563 78.25
100 0.9897 68.75 0.3658 79.31
110 0.8107 62.50 0.3184 75.37
120 0.5187 84.38 0.3815 78.81
130 0.4514 81.25 0.3263 84.09
140 0.5401 81.25 0.3001 80.11
150 0.6151 75.00 0.3020 81.25
160 0.4957 81.25 0.1777 78.39
170 0.8266 65.62 0.5089 78.50
180 0.9571 75.00 0.5493 80.44
190 0.8155 78.12 0.4927 76.04
200 0.5439 87.50 0.2590 82.10
210 0.5412 84.38 0.1917 81.55
220 0.7636 71.88 0.3193 78.46
230 0.6690 81.25 0.3382 78.73
240 0.7483 75.00 0.2434 74.02
250 0.4666 84.38 0.1469 80.24
260 0.8784 68.75 0.3536 78.14
270 0.3439 87.50 0.2069 83.75
280 0.4415 87.50 0.3022 81.41
290 0.7481 75.00 0.3588 80.97
300 0.3880 87.50 0.2191 83.75
310 0.5103 71.88 0.3085 78.49
320 0.7716 75.00 0.3500 79.93
330 0.6220 81.25 0.2769 76.82
340 0.5395 78.12 0.2751 79.91
350 0.5774 81.25 0.1748 76.76
360 0.8761 71.88 0.2690 79.34
370 0.5748 84.38 0.1886 85.66
380 0.3450 84.38 0.1698 83.83
390 0.5424 75.00 0.4551 80.87
400 0.2554 93.75 0.1412 85.28
410 0.3237 90.62 0.2150 83.16
420 0.7245 81.25 0.3662 78.05
430 0.2471 90.62 0.1412 83.90
440 0.3105 93.75 0.1660 83.23
450 0.3939 87.50 0.2262 84.72
460 0.4133 87.50 0.2237 82.38
470 0.5029 87.50 0.2415 80.64
480 0.5366 81.25 0.2713 80.55
490 0.2856 93.75 0.1661 83.91
500 0.5858 71.88 0.3666 80.25
510 0.6670 75.00 0.2081 79.91
520 0.4368 87.50 0.1884 83.72
530 0.4585 84.38 0.1591 77.80
540 0.7650 78.12 0.3628 76.61
550 0.5550 78.12 0.4931 79.15
560 0.3265 84.38 0.2240 82.98
570 0.2982 93.75 0.2016 82.45
580 0.4758 81.25 0.1593 83.04
590 0.4132 90.62 0.2499 83.06
600 0.4305 90.62 0.2059 80.51
