batch class_loss class_acc conf_loss conf
0 0.6991 40.62 0.6834 47.81
10 0.6849 56.25 0.6954 47.23
20 0.6871 56.25 0.7063 49.37
30 0.7049 40.62 0.6969 51.46
40 0.6902 53.12 0.6915 52.06
50 0.7037 46.88 0.7001 52.42
60 0.6948 56.25 0.6858 53.24
70 0.6812 59.38 0.6961 52.55
80 0.6904 59.38 0.6834 53.13
90 0.6870 53.12 0.6929 51.84
100 0.6967 53.12 0.6917 51.52
110 0.6800 62.50 0.6762 53.64
120 0.6470 68.75 0.6582 54.21
130 0.7004 43.75 0.7095 54.44
140 0.6760 53.12 0.6925 50.64
150 0.6912 46.88 0.7012 49.72
160 0.7067 56.25 0.6964 50.84
170 0.6771 56.25 0.6915 52.10
180 0.6841 56.25 0.6883 52.94
190 0.6822 56.25 0.6870 53.47
200 0.6852 53.12 0.6953 51.34
210 0.7097 46.88 0.6992 51.52
220 0.7139 43.75 0.6940 51.16
230 0.7071 34.38 0.7011 50.48
240 0.7022 50.00 0.7018 49.97
250 0.6740 62.50 0.7055 50.37
260 0.6985 50.00 0.6932 51.01
270 0.6831 62.50 0.6895 50.54
280 0.6796 59.38 0.6755 51.52
290 0.7167 43.75 0.6969 52.27
300 0.6995 40.62 0.7107 51.23
310 0.6954 53.12 0.6989 50.34
