batch class_loss class_acc conf_loss conf
0 0.6774 62.50 0.6749 51.84
10 0.7363 40.62 0.7125 53.66
20 0.7113 50.00 0.7184 54.52
30 0.6716 68.75 0.6643 54.43
40 0.7046 43.75 0.7057 54.69
50 0.6995 59.38 0.6886 52.79
60 0.6606 56.25 0.6779 52.46
70 0.6915 50.00 0.7091 53.42
80 0.7023 46.88 0.6963 53.14
90 0.7106 46.88 0.7029 52.36
100 0.7014 43.75 0.6935 50.95
110 0.6678 65.62 0.6710 52.47
120 0.6898 53.12 0.6984 53.26
130 0.6652 62.50 0.6772 52.41
140 0.6578 62.50 0.6792 51.97
150 0.6597 59.38 0.6876 52.63
160 0.6575 62.50 0.6675 53.59
170 0.6798 53.12 0.6968 54.50
180 0.6828 53.12 0.6901 54.43
190 0.6533 62.50 0.6645 54.60
200 0.7185 53.12 0.7147 54.53
210 0.6687 62.50 0.6708 52.84
220 0.7011 46.88 0.6994 51.92
230 0.6810 50.00 0.6894 51.01
240 0.7054 50.00 0.6938 51.18
250 0.6800 62.50 0.6801 50.97
260 0.6925 46.88 0.6802 50.52
270 0.7085 46.88 0.7213 50.92
280 0.6871 65.62 0.6778 52.50
290 0.6924 56.25 0.6836 54.70
300 0.6874 62.50 0.6856 55.58
310 0.6808 62.50 0.6900 53.61
