batch class_loss class_acc conf_loss conf
0 0.6865 53.12 0.6824 49.46
10 0.6895 50.00 0.6928 51.11
20 0.6932 56.25 0.6846 53.50
30 0.6871 56.25 0.6902 56.06
40 0.6822 53.12 0.6890 55.36
50 0.6579 59.38 0.6927 55.05
60 0.6751 56.25 0.6890 55.09
70 0.6643 59.38 0.6676 54.74
80 0.6918 59.38 0.6767 54.95
90 0.6945 43.75 0.6889 54.96
100 0.6600 65.62 0.6645 54.46
110 0.6958 53.12 0.6877 56.24
120 0.6831 53.12 0.6956 55.92
130 0.7078 46.88 0.7106 55.22
140 0.7105 46.88 0.7168 55.50
150 0.6708 62.50 0.6595 55.54
160 0.6967 56.25 0.6881 56.49
170 0.6888 53.12 0.6869 56.77
180 0.6744 56.25 0.6751 56.97
190 0.6733 53.12 0.6807 54.40
200 0.6556 62.50 0.6579 52.49
210 0.6632 56.25 0.6712 52.63
220 0.7015 34.38 0.6984 53.16
230 0.7044 56.25 0.7181 53.35
240 0.6628 56.25 0.6765 53.64
250 0.6732 68.75 0.6743 54.02
260 0.7063 59.38 0.6892 56.07
270 0.6743 53.12 0.6790 56.63
280 0.6669 62.50 0.6690 55.70
290 0.6745 59.38 0.6812 54.92
300 0.6866 56.25 0.6831 55.44
310 0.6589 59.38 0.6677 55.50
