batch class_loss class_acc conf_loss conf
0 0.6732 53.12 0.6915 53.31
10 0.7101 43.75 0.7059 52.55
20 0.6939 46.88 0.6909 51.87
30 0.6874 53.12 0.6917 52.39
40 0.6948 50.00 0.6852 53.77
50 0.6656 59.38 0.6785 54.98
60 0.6769 43.75 0.6724 54.98
70 0.6598 68.75 0.6850 51.25
80 0.7095 43.75 0.6977 50.71
90 0.7066 37.50 0.6955 52.73
100 0.6970 46.88 0.7190 52.08
110 0.6881 53.12 0.6996 52.23
120 0.7134 46.88 0.7178 54.00
130 0.7083 50.00 0.6937 53.13
140 0.7317 34.38 0.7326 52.60
150 0.7041 43.75 0.6842 50.32
160 0.6954 53.12 0.7000 50.73
170 0.6737 68.75 0.6871 50.89
180 0.6983 46.88 0.6889 51.65
190 0.7105 34.38 0.6818 49.56
200 0.6872 56.25 0.7027 48.40
210 0.7028 46.88 0.7165 49.87
220 0.6856 46.88 0.7151 50.46
230 0.7153 40.62 0.6923 48.73
240 0.7088 50.00 0.6905 49.67
250 0.7043 59.38 0.6681 51.23
260 0.7501 31.25 0.7347 51.68
270 0.7082 37.50 0.6964 51.90
280 0.7038 37.50 0.7004 50.48
290 0.6871 59.38 0.7054 46.22
300 0.7072 34.38 0.6763 46.76
310 0.6789 62.50 0.6833 51.76
