batch class_loss class_acc conf_loss conf
0 0.7087 43.75 0.6968 48.34
10 0.7216 40.62 0.6809 48.14
20 0.7055 56.25 0.6910 53.85
30 0.6797 59.38 0.6788 50.63
40 0.6644 59.38 0.6978 49.66
50 0.7156 43.75 0.7095 51.42
60 0.7043 46.88 0.7112 53.69
70 0.7040 43.75 0.6911 51.89
80 0.6854 56.25 0.7172 52.01
90 0.7096 59.38 0.6936 49.81
100 0.7060 43.75 0.6856 48.95
110 0.7341 43.75 0.7112 48.42
120 0.6912 53.12 0.7230 49.82
130 0.6992 50.00 0.7118 49.96
140 0.6737 68.75 0.7014 49.54
150 0.6980 37.50 0.6938 50.24
160 0.6984 50.00 0.6863 51.71
170 0.6671 65.62 0.6804 53.33
180 0.6711 65.62 0.6698 53.72
190 0.6952 50.00 0.6862 53.42
200 0.7013 53.12 0.7106 52.93
210 0.6803 62.50 0.7238 50.41
220 0.6957 53.12 0.7083 47.33
230 0.6983 43.75 0.7052 49.54
240 0.6773 62.50 0.7061 49.07
250 0.6903 46.88 0.6850 53.71
260 0.7024 50.00 0.7187 53.13
270 0.7044 43.75 0.7300 51.81
280 0.7067 40.62 0.7067 52.64
290 0.7091 50.00 0.6963 50.00
300 0.7062 34.38 0.6624 47.32
310 0.6854 53.12 0.6995 45.80
