batch class_loss class_acc conf_loss conf
0 0.6919 59.38 0.6870 52.02
10 0.6837 65.62 0.6994 50.84
20 0.7262 34.38 0.7021 52.16
30 0.7081 46.88 0.6881 52.08
40 0.6861 68.75 0.6836 51.66
50 0.6899 50.00 0.6908 51.39
60 0.6812 50.00 0.6885 50.45
70 0.6682 59.38 0.6924 51.34
80 0.6837 59.38 0.6851 51.23
90 0.6974 46.88 0.7028 51.27
100 0.6631 56.25 0.6841 51.93
110 0.7192 43.75 0.6970 52.12
120 0.6871 62.50 0.6994 51.40
130 0.6696 56.25 0.6948 51.46
140 0.6728 53.12 0.6780 53.84
150 0.6477 62.50 0.6725 55.10
160 0.6735 59.38 0.6921 55.04
170 0.6491 71.88 0.6574 56.14
180 0.6557 68.75 0.6569 55.25
190 0.6894 56.25 0.6779 54.31
200 0.7001 53.12 0.7075 52.81
210 0.6875 53.12 0.7017 51.19
220 0.7228 34.38 0.6996 51.35
230 0.6627 71.88 0.6862 49.66
240 0.6952 50.00 0.6799 50.47
250 0.6972 46.88 0.6993 49.31
260 0.6823 65.62 0.7112 48.20
270 0.6983 56.25 0.7132 49.50
280 0.6995 40.62 0.6957 50.76
290 0.6893 56.25 0.6848 50.45
300 0.6907 59.38 0.6844 52.02
310 0.6797 62.50 0.6890 51.85
