batch class_loss class_acc conf_loss conf
0 0.7158 53.12 0.6826 52.88
10 0.6826 56.25 0.7058 53.30
20 0.7048 53.12 0.7034 53.09
30 0.6837 50.00 0.6956 51.05
40 0.6951 62.50 0.6791 52.35
50 0.6723 59.38 0.6764 54.06
60 0.6877 53.12 0.7120 54.75
70 0.6844 59.38 0.6718 55.84
80 0.7109 43.75 0.6965 52.33
90 0.6870 53.12 0.6870 51.08
100 0.6854 53.12 0.6977 51.73
110 0.6932 50.00 0.6895 52.29
120 0.7045 62.50 0.7180 54.83
130 0.6968 43.75 0.7265 56.56
140 0.6759 50.00 0.6766 55.19
150 0.6517 78.12 0.6601 52.03
160 0.6910 56.25 0.6881 51.01
170 0.7216 43.75 0.7270 50.77
180 0.6964 59.38 0.6904 51.22
190 0.7020 50.00 0.6927 51.49
200 0.6943 56.25 0.6839 53.17
210 0.7041 43.75 0.7000 54.91
220 0.6843 62.50 0.6882 53.28
230 0.6888 56.25 0.6889 52.44
240 0.6832 62.50 0.6788 52.04
250 0.6960 56.25 0.7057 51.84
260 0.7093 43.75 0.7125 52.54
270 0.6787 59.38 0.6901 52.02
280 0.6860 65.62 0.7064 50.33
290 0.6821 53.12 0.6988 52.73
300 0.6843 71.88 0.6816 51.54
310 0.6805 68.75 0.6780 52.33
