batch class_loss class_acc conf_loss conf
0 0.6443 71.88 0.7204 47.98
10 0.7101 40.62 0.6797 52.20
20 0.6967 40.62 0.7176 50.18
30 0.6908 59.38 0.7135 46.94
40 0.7063 50.00 0.7055 47.56
50 0.7012 50.00 0.6941 50.78
60 0.7150 46.88 0.7197 52.33
70 0.7194 37.50 0.7066 51.94
80 0.6791 59.38 0.7143 47.26
90 0.7144 46.88 0.6832 48.19
100 0.6985 53.12 0.7126 49.88
110 0.6854 59.38 0.6932 52.71
120 0.6822 56.25 0.7079 52.82
130 0.6974 53.12 0.7000 49.05
140 0.6823 65.62 0.6983 49.62
150 0.7055 43.75 0.6969 52.24
160 0.7201 34.38 0.7086 48.35
170 0.6992 46.88 0.6917 45.26
180 0.6912 62.50 0.6996 48.43
190 0.6881 46.88 0.6937 53.33
200 0.7074 50.00 0.6973 53.63
210 0.6844 56.25 0.6731 50.46
220 0.6870 50.00 0.6753 45.99
230 0.6886 62.50 0.7214 47.40
240 0.6863 53.12 0.6927 49.27
250 0.7135 40.62 0.6945 51.04
260 0.7237 37.50 0.6810 49.13
270 0.6854 62.50 0.6870 48.68
280 0.7037 46.88 0.7180 51.39
290 0.6910 56.25 0.6983 51.78
300 0.7006 40.62 0.6831 49.21
310 0.6908 56.25 0.6794 50.05
