batch class_loss class_acc conf_loss conf
0 0.3214 90.62 0.3735 84.33
10 0.3006 87.50 0.2036 85.61
20 0.6427 75.00 0.1827 79.28
30 0.8221 71.88 0.3542 78.07
40 0.4507 84.38 0.1475 83.66
50 0.4652 87.50 0.1379 80.81
60 0.5750 75.00 0.1947 78.37
70 0.5065 87.50 0.2974 79.53
80 0.4700 78.12 0.2174 84.01
90 0.4986 81.25 0.1926 82.43
100 0.5004 87.50 0.3249 82.54
110 0.3749 87.50 0.2496 84.11
120 0.8743 75.00 0.2950 82.24
130 0.5824 78.12 0.1933 81.66
140 0.3593 90.62 0.2528 84.10
150 0.6497 78.12 0.3046 81.07
160 0.7029 78.12 0.2709 79.05
170 0.6518 75.00 0.3395 80.60
180 0.7070 75.00 0.2141 78.66
190 0.8247 71.88 0.3214 80.13
200 0.4181 84.38 0.1423 82.35
210 0.7880 75.00 0.2262 78.12
220 0.5729 81.25 0.2108 83.92
230 0.2925 87.50 0.2026 86.52
240 0.4485 81.25 0.1670 81.37
250 0.6589 75.00 0.2599 77.80
260 0.7193 81.25 0.3216 81.26
270 0.7162 75.00 0.2789 81.06
280 0.3433 90.62 0.2737 79.38
290 0.5356 81.25 0.2381 79.30
300 0.8938 81.25 0.4661 83.16
310 0.5021 90.62 0.2333 79.79
320 0.4653 81.25 0.2253 81.60
330 0.3259 90.62 0.2132 83.64
340 0.3873 90.62 0.1670 85.46
350 0.5563 81.25 0.3387 84.96
360 0.2748 96.88 0.1789 86.42
370 0.7449 68.75 0.3168 81.40
380 0.5836 81.25 0.2963 83.46
390 0.4489 84.38 0.1707 87.65
400 0.5489 84.38 0.2162 78.64
410 0.6274 78.12 0.2529 81.14
420 0.7617 75.00 0.1896 75.16
430 0.5759 84.38 0.3409 78.02
440 0.4636 84.38 0.1555 82.47
450 0.5270 87.50 0.3305 83.14
460 0.3915 90.62 0.1773 82.60
470 0.7624 71.88 0.2757 80.01
480 0.4929 87.50 0.1647 83.75
490 0.4152 87.50 0.1785 84.63
500 0.6367 81.25 0.1828 82.88
510 0.4380 84.38 0.1543 80.39
520 0.6837 75.00 0.3623 81.60
530 0.3571 84.38 0.1828 83.84
540 0.5757 78.12 0.1401 77.93
550 0.4486 84.38 0.2321 78.74
560 0.3536 87.50 0.1634 82.36
570 0.5780 78.12 0.3577 82.28
580 0.5733 75.00 0.2655 80.21
590 0.4316 90.62 0.2002 83.60
600 0.5938 84.38 0.2920 79.98
610 0.9370 68.75 0.3173 80.03
620 0.3937 90.62 0.2331 81.83
630 0.5032 84.38 0.2459 80.18
640 0.4668 84.38 0.3880 80.00
650 0.4429 84.38 0.1146 82.24
660 0.3591 87.50 0.2028 85.93
670 0.3397 84.38 0.1810 83.95
680 0.6632 71.88 0.4544 79.43
690 0.3587 90.62 0.2089 80.62
700 0.8723 75.00 0.3248 78.41
710 0.5526 84.38 0.2793 77.89
720 0.4059 87.50 0.2462 82.59
