batch class_loss class_acc conf_loss conf
0 2.5061 3.12 0.6890 49.47
10 2.2391 18.75 0.5067 27.65
20 2.0991 34.38 0.7522 18.54
30 2.1450 37.50 0.7216 21.47
40 1.9004 34.38 0.5907 29.84
50 1.7506 50.00 0.5564 38.12
60 1.6578 50.00 0.6368 43.97
70 1.4850 68.75 0.6412 48.84
80 1.3624 62.50 0.5185 52.95
90 1.2990 59.38 0.5509 55.15
100 1.3506 53.12 0.5436 56.94
110 1.2035 65.62 0.4883 58.01
120 1.1578 68.75 0.5963 62.76
130 1.2988 56.25 0.6154 66.08
140 1.1428 65.62 0.5379 67.80
150 0.9909 68.75 0.4989 68.33
160 0.8372 65.62 0.4459 69.03
170 0.8974 71.88 0.3853 67.05
180 1.0714 62.50 0.5831 67.49
190 0.8517 75.00 0.4112 68.44
200 0.8530 62.50 0.5185 72.34
210 0.6966 81.25 0.4239 71.65
220 0.9711 65.62 0.4407 71.79
230 1.2805 56.25 0.4996 71.11
240 0.8143 75.00 0.4550 69.27
250 0.8288 71.88 0.5131 73.03
260 0.7799 75.00 0.4415 72.29
270 0.9185 71.88 0.4883 69.74
280 1.0181 62.50 0.4129 70.63
290 1.2280 59.38 0.5038 74.12
300 0.7943 78.12 0.4015 75.96
310 1.0517 62.50 0.4758 73.52
320 0.6860 75.00 0.4330 70.22
330 0.7948 75.00 0.2420 70.21
340 0.7638 71.88 0.4617 75.94
350 0.3609 90.62 0.2778 78.85
360 0.7646 75.00 0.4588 76.25
370 0.6578 78.12 0.3526 73.15
380 0.6477 81.25 0.2611 77.37
390 0.7135 78.12 0.4196 76.38
400 0.9954 68.75 0.4990 74.34
410 0.6436 75.00 0.2090 76.30
420 0.6528 78.12 0.3258 75.31
430 0.4321 87.50 0.2288 79.04
440 1.0443 56.25 0.8238 75.20
450 0.3860 90.62 0.2682 79.34
460 0.9822 65.62 0.5634 76.48
470 1.0446 71.88 0.3716 75.99
480 0.4897 84.38 0.3822 82.51
490 0.6458 75.00 0.3125 82.04
500 0.7729 71.88 0.2515 76.41
510 0.7387 75.00 0.3590 73.83
520 0.6338 78.12 0.3787 77.37
530 1.1156 71.88 0.4045 74.84
540 0.6635 78.12 0.4273 76.40
550 0.5461 81.25 0.3205 77.86
560 0.6060 81.25 0.2512 77.55
570 0.7928 75.00 0.3761 76.21
580 0.5950 78.12 0.2511 73.62
590 0.6151 81.25 0.2587 77.12
600 0.4599 84.38 0.2824 75.13
610 0.7349 75.00 0.4152 78.10
620 0.6093 81.25 0.3282 76.67
630 0.5194 87.50 0.3172 76.65
640 0.8517 71.88 0.3043 76.46
650 0.5600 78.12 0.2501 75.94
660 0.8423 65.62 0.5595 75.23
670 0.6102 81.25 0.3555 75.23
680 0.5692 78.12 0.3413 77.23
690 0.9093 71.88 0.3840 74.65
700 0.6444 81.25 0.2610 75.39
710 0.7313 75.00 0.2905 76.11
720 0.8859 75.00 0.3851 78.96
730 0.6583 75.00 0.3380 72.65
740 0.7726 71.88 0.3140 72.80
750 0.8719 65.62 0.3749 76.75
760 0.6136 81.25 0.2325 76.10
770 0.8875 65.62 0.5768 77.86
780 0.3918 87.50 0.1419 81.56
790 0.9231 65.62 0.3722 77.45
800 0.4731 87.50 0.2018 79.21
810 0.7320 81.25 0.3276 80.71
820 0.6939 71.88 0.2292 76.54
830 0.6759 71.88 0.4168 78.85
840 0.7484 71.88 0.3380 77.37
850 0.5412 84.38 0.2817 76.98
860 0.5675 84.38 0.3705 79.62
870 0.7942 75.00 0.4850 80.93
880 0.6223 81.25 0.4061 78.17
890 0.5870 87.50 0.3025 78.09
900 0.4913 81.25 0.2632 81.73
910 0.8090 71.88 0.3493 77.36
920 0.4455 90.62 0.2648 81.53
930 0.5355 81.25 0.2354 81.34
940 0.9071 75.00 0.3544 73.64
950 0.5486 81.25 0.1922 78.35
960 0.9106 68.75 0.4465 78.31
970 0.2842 90.62 0.1392 81.83
