batch class_loss class_acc conf_loss conf
0 0.6852 56.25 0.6991 49.49
10 0.7105 40.62 0.6998 50.12
20 0.6914 50.00 0.6804 50.94
30 0.7228 37.50 0.7271 54.12
40 0.7128 59.38 0.6965 54.93
50 0.6803 62.50 0.6774 55.47
60 0.6814 56.25 0.6839 54.61
70 0.6719 65.62 0.6846 53.13
80 0.7002 43.75 0.6998 51.56
90 0.6882 50.00 0.6919 51.09
100 0.6998 46.88 0.6941 50.45
110 0.6810 56.25 0.6899 50.05
120 0.6985 53.12 0.6855 52.12
130 0.6817 53.12 0.6971 52.19
140 0.7190 37.50 0.7059 51.50
150 0.6777 65.62 0.6910 51.36
160 0.6762 62.50 0.6826 53.56
170 0.6980 53.12 0.6878 54.16
180 0.7178 37.50 0.7150 53.56
190 0.6444 68.75 0.6795 52.59
200 0.7001 43.75 0.7193 52.60
210 0.6711 53.12 0.6844 52.63
220 0.6767 59.38 0.6823 52.69
230 0.6770 56.25 0.6916 51.97
240 0.6824 68.75 0.6734 51.79
250 0.6688 59.38 0.6769 52.94
260 0.7255 34.38 0.7369 54.48
270 0.6701 65.62 0.6672 53.56
280 0.6833 62.50 0.6812 52.20
290 0.6830 56.25 0.6827 52.54
300 0.7299 37.50 0.7219 55.53
310 0.6903 53.12 0.6945 56.09
