batch class_loss class_acc conf_loss conf
0 0.7111 43.75 0.6978 55.70
10 0.6770 65.62 0.6928 54.51
20 0.6925 43.75 0.7139 54.80
30 0.6907 56.25 0.6802 54.90
40 0.6868 59.38 0.6800 54.29
50 0.6874 43.75 0.6850 53.08
60 0.7156 43.75 0.6864 51.60
70 0.6879 46.88 0.6763 51.94
80 0.6709 62.50 0.6874 53.47
90 0.6825 59.38 0.6866 54.96
100 0.6623 62.50 0.6748 55.56
110 0.6903 53.12 0.6938 57.17
120 0.7154 46.88 0.7290 55.17
130 0.6760 56.25 0.6766 52.83
140 0.6537 65.62 0.6733 53.24
150 0.6866 53.12 0.6843 54.58
160 0.7025 50.00 0.7095 54.96
170 0.6542 59.38 0.6697 55.30
180 0.6500 65.62 0.6571 55.55
190 0.6669 59.38 0.6825 55.75
200 0.6945 56.25 0.6818 55.35
210 0.6530 65.62 0.6696 55.26
220 0.6658 53.12 0.6729 55.34
230 0.7034 62.50 0.7007 54.86
240 0.6606 65.62 0.6648 54.58
250 0.6668 50.00 0.6634 54.58
260 0.6867 59.38 0.6863 54.63
270 0.6787 50.00 0.6840 54.26
280 0.7043 53.12 0.6921 54.96
290 0.6514 68.75 0.6688 53.29
300 0.6633 68.75 0.6650 53.99
310 0.7178 40.62 0.7064 55.10
